"# 2016 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia860/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35M,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35N,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35A,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35B,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35C,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35D,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35E,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35F,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,S35G,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40A,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40B,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40C,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40D,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40E,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40F,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40G,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40H,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40I,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40J,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40K,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40L,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40M,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40N,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40O,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40P,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40Q,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40R,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40S,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57538,Solar Photovoltaic Project #40,CA,San Bernardino,S40T,Solar Photovoltaic,PV,S40,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41A,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41B,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41C,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41D,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41E,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41F,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41G,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41H,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41I,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41J,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41K,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41L,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41M,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41N,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41O,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41P,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41Q,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41R,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41S,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57539,Solar Photovoltaic Project #41,CA,San Bernardino,S41T,Solar Photovoltaic,PV,S41,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45I,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45J,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45K,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45L,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57543,Solar Photovoltaic Project #47,CA,Los Angeles,S47A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57543,Solar Photovoltaic Project #47,CA,Los Angeles,S47B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
59155,"First Wind O&M, LLC",57546,Milford Wind Corridor Phase III,UT,Beaver,1,Onshore Wind Turbine,WT,,S,X,X,,,100, ,100,100, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,50,,,,,,,,,,,
56905,Algonquin Power Sanger LLC,57564,Algonquin Power Sanger LLC,CA,Fresno,STG,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,12.5, ,12.5,12.5, ,N, , ,RE,X,11,1990,3,2012,Y,IPP CHP,3,,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
58270,GE Wind Energy LLC,57566,GE 1.7-100 Prototype,CA,Kern,1.6PR,Onshore Wind Turbine,WT,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,3,2011,9,2013,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,1,,,,,,,,,N,,
56911,Kalaeloa Solar One LLC,57569,Kalaeloa Solar One,HI,Honolulu,KS1-A,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56911,Kalaeloa Solar One LLC,57569,Kalaeloa Solar One,HI,Honolulu,KS1-B,Solar Photovoltaic,PV,,S,X,X,,,3, ,3,3, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56921,Charleston Clean Energy LLC,57587,The Charleston Clean Energy Facility,WV,Kanawha,1,Landfill Gas,IC,,S,X,X,,,1.1,0.8,1.1,1.1,0.5,N, , ,RE,X,2,2011,12,2015,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,12H,,,,,,,,,,
56921,Charleston Clean Energy LLC,57587,The Charleston Clean Energy Facility,WV,Kanawha,2,Landfill Gas,IC,,S,X,X,,,1.1,0.8,1.1,1.1,0.5,N, , ,RE,X,2,2011,12,2015,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,12H,,,,,,,,,,
56949,Paulding Wind Farm LLC,57611,Paulding Wind Farm LLC,OH,Paulding,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,49, ,49,49, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,29,,,,,,,,,,,
56935,Number Nine Wind Farm LLC,57612,Number Nine Wind Farm,ME,Aroostook,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,250, ,250,250, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,,,125,,,,,,,,,,,
56953,"Bos Dairy, LLC",57625,"Bos Dairy, LLC",IN,Jasper,BOS1,Other Waste Biomass,IC,,W,X,X,"NIPS,WVPA","NIPS,WVPA",0.4,0.97,0.3,0.3,0.2,N, , ,RE,X,1,2005,8,2015,N,Industrial Non-CHP,6,X,OBG,,,,,,,,,,Y,N, ,10M,,,,,,,,N,N,N
60545,"City of Auburn, New York",57636,Auburn LFG Energy Facility,NY,Cayuga,2,Landfill Gas,IC,,S,X,X,,,1.1,1,1.1,1.1,0.5,N, , ,RE,X,1,2010,4,2014,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,N, ,OVER,,,,,,,,Y,Y,N
56972,"Vestas Towers America, Inc",57643,"Vestas Towers America, Inc.",CO,Pueblo,V112,Onshore Wind Turbine,WT,,,X,X,,,3, ,3,3, ,, , ,IP,X, , , , ,N,Industrial Non-CHP,6,X,WND,,,,,,,,,,,,1,,,,,,,,,,,
57031,Beacon Power LLC,57711,Beacon Power Flywheel System 1,MA,Middlesex,TYN1,Flywheels,FW,,S,X,X,,,1, ,1,1,1,N, , ,RE,X,11,2008,3,2015,N,IPP Non-CHP,2,X,MWH,,,,,,,,,,,, ,12H,,,,,,,,,,
57031,Beacon Power LLC,57712,Beacon Power Flywheel System 2,MA,Middlesex,TYN2,Flywheels,FW,,S,X,X,,,2, ,2,2,1,N, , ,RE,X,7,2009,8,2016,N,IPP Non-CHP,2,X,MWH,,,,,,,,,,N,, ,12H,,,,,,,,,,
11208,Los Angeles Department of Water & Power,57730,Lopez Canyon,CA,Los Angeles,1,Landfill Gas,GT,,W,X,X,,,1.5,1,1.5,1.5,0.3,N, , ,RE,X,8,2002,4,2015,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,10M,,,,,,,,,,
57054,Suzlon Project VIII LLC,57741,Suzlon Project VIII LLC,TX,Hartley,SP95,Onshore Wind Turbine,WT,,S,X,X,SPS.SUZLON8,N/A,2.1, ,2.1,2.1,0,N, , ,RE,X,10,2011,4,2015,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,1,,,,,,,,,,,
58863,Main Street Power,57765,Arizona Western College PV,AZ,Yuma,GV1,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,N, , ,RE,X,11,2011,10,2014,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
58863,Main Street Power,57765,Arizona Western College PV,AZ,Yuma,GV2,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,N, , ,RE,X,11,2011,10,2014,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
57109,St Joseph Energy Center LLC,57794,St Joseph Energy Center,IN,St Joseph,1,Natural Gas Fired Combined Cycle,CC,,S,Y,N,,,670, ,642,670, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,,,,,,Y,,,N,N,N
57123,Middlebury College Biomass,57804,Middlebury College,VT,Addison,1,Wood/Wood Waste Biomass,ST,,S,X,X,,,0.2,0.8,0.1,0.1,0.2,N, , ,RE,X,1,1980,10,2011,Y,Commercial CHP,5,B,WDS,NG,RFO,,,,,,,,Y,N, ,12H,,,,,,,,Y,N,Y
57146,Tulsa LFG LLC,57828,Tulsa LFG  LLC,OK,Osage,GEN2,Landfill Gas,IC,,S,X,X,,,1.6,0.8,1.4,1.4,0.2,N, , ,RE,X,2,2013,11,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
40211,"Wabash Valley Power Assn, Inc",57842,Wabash Valley Power IGCC,IN,Vigo,1,Petroleum Coke,CA,CC1,S,N,X,,,112.5,0.8,85,85,55,N, , ,RE,X,12,1953,5,2016,N,Electric Utility,1,X,SGP,OTH,NG,,,,NG,,,,Y,N, ,OVER,,N,,,Y,,,N,N,N
57176,WC Landfill Energy LLC,57848,WC Landfill Energy LLC,NJ,Warren,GEN1,Landfill Gas,IC,,J,X,X,,,2,1, , , ,N, , ,RE,X,11,2006,12,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,10M,,,,,,,,,,
6455,"Duke Energy Florida, LLC",57894,Levy Nuclear Plant,FL,Levy,LNP1,Nuclear,ST,,S,X,X,,,1250, ,1092,1120, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NUC,,,,,,,,,,N,, ,,,,,,,,,,,
