Region,Technology,Fuel,2005Vintage,PHEV,Emission,2005,2010
R6,TBCNGC,CNG,no,no,OC,0,0
R6,TBCNGE,CNG,yes,no,OC,0.002,0.001
R6,TBDSLC,DSL,no,no,OC,0,0
R6,TBDSLC10,DSL,no,no,OC,0,0.015
R6,TBDSLE,DSL,yes,no,OC,0.087,0.045
R6,TBGSLE,GSL,yes,no,OC,0.001,0
R6,TCDSLC,DSL,no,no,OC,0,0
R6,TCDSLE,DSL,yes,no,OC,0.488,0.231
R6,TCE85C,E85,no,no,OC,0,0
R6,TCGSLC,GSL,no,no,OC,0,0
R6,TCGSLC10,GSL,no,no,OC,0,0.008
R6,TCGSLE,GSL,yes,no,OC,0.056,0.028
R6,THLB20C,B20,no,no,OC,0,0
R6,THLDSLC,DSL,no,no,OC,0,0
R6,THLDSLC10,DSL,no,no,OC,0,0.323
R6,THLDSLE,DSL,yes,no,OC,2.031,1.071
R6,THLLPGE,Other,yes,no,OC,0.001,0
R6,THSDSLC,DSL,no,no,OC,0,0
R6,THSDSLC10,DSL,no,no,OC,0,0.253
R6,THSDSLE,DSL,yes,no,OC,2.003,1.113
R6,THSGSLE,GSL,yes,no,OC,0.003,0.002
R6,THSLPGE,Other,yes,no,OC,0.001,0
R6,TLCCNG10,CNG,no,no,OC,0,0
R6,TLCCONV10,GSL,no,no,OC,0,0.041
R6,TLCDSL10,DSL,no,no,OC,0,0
R6,TLCHEV10,Other,no,no,OC,0,0.005
R6,TLECGSL,GSL,yes,no,OC,0.615,0.269
R6,TLECNGX,CNG,yes,no,OC,0.001,0
R6,TLEELC,Other,yes,no,OC,0,0
R6,TLEETHX,ETH,yes,no,OC,0.004,0.001
R6,TLEFDSL,DSL,yes,no,OC,0.005,0.002
R6,TLEFGSL,GSL,yes,no,OC,0.492,0.215
R6,TLELPGX,Other,yes,no,OC,0.015,0.007
R6,TLELSGSL,GSL,yes,no,OC,0.09,0.045
R6,TLEMCGSL,GSL,yes,no,OC,0.036,0.016
R6,TLEMGSL,GSL,yes,no,OC,0.152,0.075
R6,TLEPDSL,DSL,yes,no,OC,0.029,0.015
R6,TLEPGSL,GSL,yes,no,OC,0.468,0.231
R6,TLESSGSL,GSL,yes,no,OC,0.107,0.053
R6,TLFCONV10,GSL,no,no,OC,0,0.067
R6,TLFDSL10,DSL,no,no,OC,0,0.001
R6,TLLSCONV10,GSL,no,no,OC,0,0.046
R6,TLMCCONV10,GSL,no,no,OC,0,0.004
R6,TLMCONV10,GSL,no,no,OC,0,0.018
R6,TLMP20G10,Other,no,20-mi,OC,0,0
R6,TLPCNG10,CNG,no,no,OC,0,0
R6,TLPCONV10,GSL,no,no,OC,0,0.031
R6,TLPDSL10,DSL,no,no,OC,0,0.044
R6,TLPETHX10,ETH,no,no,OC,0,0
R6,TLSSCONV10,GSL,no,no,OC,0,0.053
R6,TLSSDSL10,DSL,no,no,OC,0,0
R6,TLSSHEV10,Other,no,no,OC,0,0.003
R6,TMCNGC,CNG,no,no,OC,0,0
R6,TMCNGC10,CNG,no,no,OC,0,0.001
R6,TMCNGE,CNG,yes,no,OC,0.001,0
R6,TMDSLC,DSL,no,no,OC,0,0
R6,TMDSLC10,DSL,no,no,OC,0,0.141
R6,TMDSLE,DSL,yes,no,OC,0.578,0.297
R6,TMGSLC,GSL,no,no,OC,0,0
R6,TMGSLC10,GSL,no,no,OC,0,0.007
R6,TMGSLE,GSL,yes,no,OC,0.025,0.014
R6,TMLPGC,Other,no,no,OC,0,0
R6,TMLPGC10,Other,no,no,OC,0,0
R6,TMLPGE,Other,yes,no,OC,0.001,0
R7,TBCNGC,CNG,no,no,OC,0,0
R7,TBCNGE,CNG,yes,no,OC,0.003,0.001
R7,TBDSLC,DSL,no,no,OC,0,0
R7,TBDSLC10,DSL,no,no,OC,0,0.026
R7,TBDSLE,DSL,yes,no,OC,0.148,0.076
R7,TBGSLE,GSL,yes,no,OC,0.001,0.001
R7,TCDSLC,DSL,no,no,OC,0,0
R7,TCDSLE,DSL,yes,no,OC,0.517,0.238
R7,TCE85C,E85,no,no,OC,0,0
R7,TCGSLC,GSL,no,no,OC,0,0
R7,TCGSLC10,GSL,no,no,OC,0,0.01
R7,TCGSLE,GSL,yes,no,OC,0.053,0.026
R7,THLB20C,B20,no,no,OC,0,0
R7,THLDSLC,DSL,no,no,OC,0,0
R7,THLDSLC10,DSL,no,no,OC,0,0.215
R7,THLDSLE,DSL,yes,no,OC,1.351,0.712
R7,THSCNGE,CNG,yes,no,OC,0,0
R7,THSDSLC,DSL,no,no,OC,0,0
R7,THSDSLC10,DSL,no,no,OC,0,0.244
R7,THSDSLE,DSL,yes,no,OC,1.95,1.083
R7,THSGSLE,GSL,yes,no,OC,0.002,0.001
R7,THSLPGE,Other,yes,no,OC,0.001,0
R7,TLCCNG10,CNG,no,no,OC,0,0
R7,TLCCONV10,GSL,no,no,OC,0,0.083
R7,TLCDSL10,DSL,no,no,OC,0,0
R7,TLCHEV10,Other,no,no,OC,0,0.011
R7,TLECGSL,GSL,yes,no,OC,1.055,0.461
R7,TLECNGX,CNG,yes,no,OC,0.003,0.001
R7,TLEELC,Other,yes,no,OC,0,0
R7,TLEETHX,ETH,yes,no,OC,0.003,0.001
R7,TLEFDSL,DSL,yes,no,OC,0.008,0.004
R7,TLEFGSL,GSL,yes,no,OC,0.843,0.368
R7,TLELPGX,Other,yes,no,OC,0.027,0.012
R7,TLELSGSL,GSL,yes,no,OC,0.185,0.092
R7,TLEMCGSL,GSL,yes,no,OC,0.063,0.027
R7,TLEMGSL,GSL,yes,no,OC,0.234,0.115
R7,TLEPDSL,DSL,yes,no,OC,0.047,0.025
R7,TLEPGSL,GSL,yes,no,OC,0.765,0.378
R7,TLESSGSL,GSL,yes,no,OC,0.219,0.108
R7,TLFCONV10,GSL,no,no,OC,0,0.136
R7,TLFDSL10,DSL,no,no,OC,0,0.002
R7,TLLSCONV10,GSL,no,no,OC,0,0.093
R7,TLMCCONV10,GSL,no,no,OC,0,0.008
R7,TLMCNG10,CNG,no,no,OC,0,0
R7,TLMCONV10,GSL,no,no,OC,0,0.037
R7,TLMP20G10,Other,no,20-mi,OC,0,0
R7,TLPCNG10,CNG,no,no,OC,0,0
R7,TLPCONV10,GSL,no,no,OC,0,0.064
R7,TLPDSL10,DSL,no,no,OC,0,0.085
R7,TLSSCONV10,GSL,no,no,OC,0,0.107
R7,TLSSDSL10,DSL,no,no,OC,0,0
R7,TLSSHEV10,Other,no,no,OC,0,0.006
R7,TMB20C,B20,no,no,OC,0,0
R7,TMCNGC,CNG,no,no,OC,0,0
R7,TMCNGC10,CNG,no,no,OC,0,0.001
R7,TMCNGE,CNG,yes,no,OC,0.001,0
R7,TMDSLC,DSL,no,no,OC,0,0
R7,TMDSLC10,DSL,no,no,OC,0,0.169
R7,TMDSLE,DSL,yes,no,OC,0.709,0.365
R7,TMGSLC,GSL,no,no,OC,0,0
R7,TMGSLC10,GSL,no,no,OC,0,0.008
R7,TMGSLE,GSL,yes,no,OC,0.031,0.017
R7,TMLPGC,Other,no,no,OC,0,0
R7,TMLPGC10,Other,no,no,OC,0,0
R7,TMLPGE,Other,yes,no,OC,0.001,0
R8,TBCNGC,CNG,no,no,OC,0,0
R8,TBCNGE,CNG,yes,no,OC,0.002,0.001
R8,TBDSLC,DSL,no,no,OC,0,0
R8,TBDSLC10,DSL,no,no,OC,0,0.016
R8,TBDSLE,DSL,yes,no,OC,0.09,0.046
R8,TBGSLE,GSL,yes,no,OC,0.001,0
R8,TCDSLC,DSL,no,no,OC,0,0
R8,TCDSLC10,DSL,no,no,OC,0,0.071
R8,TCDSLE,DSL,yes,no,OC,0.603,0.285
R8,TCE85C,E85,no,no,OC,0,0
R8,TCGSLC,GSL,no,no,OC,0,0
R8,TCGSLC10,GSL,no,no,OC,0,0.003
R8,TCGSLE,GSL,yes,no,OC,0.111,0.055
R8,THLB20C,B20,no,no,OC,0,0
R8,THLDSLC,DSL,no,no,OC,0,0
R8,THLDSLC10,DSL,no,no,OC,0,0.416
R8,THLDSLE,DSL,yes,no,OC,2.616,1.379
R8,THLLPGE,Other,yes,no,OC,0,0
R8,THSCNGC,CNG,no,no,OC,0,0
R8,THSCNGC10,CNG,no,no,OC,0,0
R8,THSCNGE,CNG,yes,no,OC,0,0
R8,THSDSLC,DSL,no,no,OC,0,0
R8,THSDSLC10,DSL,no,no,OC,0,0.352
R8,THSDSLE,DSL,yes,no,OC,2.851,1.584
R8,THSGSLE,GSL,yes,no,OC,0.004,0.002
R8,THSLPGE,Other,yes,no,OC,0.001,0
R8,TLCCNG10,CNG,no,no,OC,0,0
R8,TLCCONV10,GSL,no,no,OC,0,0.052
R8,TLCDSL10,DSL,no,no,OC,0,0
R8,TLCHEV10,Other,no,no,OC,0,0.007
R8,TLECGSL,GSL,yes,no,OC,0.596,0.26
R8,TLECNGX,CNG,yes,no,OC,0.005,0.002
R8,TLEELC,Other,yes,no,OC,0,0
R8,TLEETHX,ETH,yes,no,OC,0.004,0.001
R8,TLEFDSL,DSL,yes,no,OC,0.005,0.002
R8,TLEFGSL,GSL,yes,no,OC,0.476,0.208
R8,TLELPGX,Other,yes,no,OC,0.008,0.004
R8,TLELSGSL,GSL,yes,no,OC,0.119,0.059
R8,TLEMCGSL,GSL,yes,no,OC,0.035,0.015
R8,TLEMGSL,GSL,yes,no,OC,0.151,0.075
R8,TLEPDSL,DSL,yes,no,OC,0.024,0.012
R8,TLEPGSL,GSL,yes,no,OC,0.383,0.189
R8,TLESSGSL,GSL,yes,no,OC,0.141,0.07
R8,TLFCONV10,GSL,no,no,OC,0,0.085
R8,TLFDSL10,DSL,no,no,OC,0,0.001
R8,TLLSCONV10,GSL,no,no,OC,0,0.058
R8,TLMCCONV10,GSL,no,no,OC,0,0.005
R8,TLMCNG10,CNG,no,no,OC,0,0
R8,TLMCONV10,GSL,no,no,OC,0,0.023
R8,TLMP20G10,Other,no,20-mi,OC,0,0
R8,TLPCNG10,CNG,no,no,OC,0,0
R8,TLPCONV10,GSL,no,no,OC,0,0.039
R8,TLPDSL10,DSL,no,no,OC,0,0.059
R8,TLSSCONV10,GSL,no,no,OC,0,0.067
R8,TLSSDSL10,DSL,no,no,OC,0,0
R8,TLSSHEV10,Other,no,no,OC,0,0.004
R8,TMCNGC,CNG,no,no,OC,0,0
R8,TMCNGC10,CNG,no,no,OC,0,0.002
R8,TMCNGE,CNG,yes,no,OC,0.001,0.001
R8,TMDSLC,DSL,no,no,OC,0,0
R8,TMDSLC10,DSL,no,no,OC,0,0.286
R8,TMDSLE,DSL,yes,no,OC,1.198,0.617
R8,TMGSLC,GSL,no,no,OC,0,0
R8,TMGSLC10,GSL,no,no,OC,0,0.014
R8,TMGSLE,GSL,yes,no,OC,0.052,0.028
R8,TMLPGC,Other,no,no,OC,0,0
R8,TMLPGC10,Other,no,no,OC,0,0
R8,TMLPGE,Other,yes,no,OC,0.001,0.001
R9,TBCNGC,CNG,no,no,OC,0,0
R9,TBCNGE,CNG,yes,no,OC,0.005,0.002
R9,TBDSLC,DSL,no,no,OC,0,0
R9,TBDSLC10,DSL,no,no,OC,0,0.046
R9,TBDSLE,DSL,yes,no,OC,0.268,0.137
R9,TBGSLE,GSL,yes,no,OC,0.002,0.001
R9,TCDSLC,DSL,no,no,OC,0,0
R9,TCDSLC10,DSL,no,no,OC,0,0.023
R9,TCDSLE,DSL,yes,no,OC,0.637,0.301
R9,TCE85C,E85,no,no,OC,0,0
R9,TCGSLC,GSL,no,no,OC,0,0
R9,TCGSLC10,GSL,no,no,OC,0,0.008
R9,TCGSLE,GSL,yes,no,OC,0.091,0.045
R9,THLB20C,B20,no,no,OC,0,0
R9,THLDSLC,DSL,no,no,OC,0,0
R9,THLDSLC10,DSL,no,no,OC,0,0.171
R9,THLDSLE,DSL,yes,no,OC,1.077,0.568
R9,THSCNGE,CNG,yes,no,OC,0,0
R9,THSDSLC,DSL,no,no,OC,0,0
R9,THSDSLC10,DSL,no,no,OC,0,0.268
R9,THSDSLE,DSL,yes,no,OC,2.168,1.204
R9,THSGSLE,GSL,yes,no,OC,0.002,0.001
R9,THSLPGE,Other,yes,no,OC,0,0
R9,TLCCNG10,CNG,no,no,OC,0,0
R9,TLCCONV10,GSL,no,no,OC,0,0.11
R9,TLCDSL10,DSL,no,no,OC,0,0
R9,TLCHEV10,Other,no,no,OC,0,0.015
R9,TLECGSL,GSL,yes,no,OC,1.455,0.636
R9,TLECNGX,CNG,yes,no,OC,0.009,0.004
R9,TLEELC,Other,yes,no,OC,0,0
R9,TLEETHX,ETH,yes,no,OC,0.003,0.001
R9,TLEFDSL,DSL,yes,no,OC,0.011,0.006
R9,TLEFGSL,GSL,yes,no,OC,1.163,0.508
R9,TLELPGX,Other,yes,no,OC,0.012,0.005
R9,TLELSGSL,GSL,yes,no,OC,0.288,0.142
R9,TLEMCGSL,GSL,yes,no,OC,0.086,0.038
R9,TLEMGSL,GSL,yes,no,OC,0.478,0.236
R9,TLEPDSL,DSL,yes,no,OC,0.052,0.027
R9,TLEPGSL,GSL,yes,no,OC,0.841,0.415
R9,TLESSGSL,GSL,yes,no,OC,0.338,0.167
R9,TLFCONV10,GSL,no,no,OC,0,0.181
R9,TLFDSL10,DSL,no,no,OC,0,0.003
R9,TLLSCONV10,GSL,no,no,OC,0,0.125
R9,TLMCCONV10,GSL,no,no,OC,0,0.011
R9,TLMCNG10,CNG,no,no,OC,0,0
R9,TLMCONV10,GSL,no,no,OC,0,0.05
R9,TLMP20G10,Other,no,20-mi,OC,0,0
R9,TLPCNG10,CNG,no,no,OC,0,0.001
R9,TLPCONV10,GSL,no,no,OC,0,0.08
R9,TLPDSL10,DSL,no,no,OC,0,0.135
R9,TLSSCONV10,GSL,no,no,OC,0,0.143
R9,TLSSDSL10,DSL,no,no,OC,0,0
R9,TLSSHEV10,Other,no,no,OC,0,0.009
R9,TMB20C,B20,no,no,OC,0,0
R9,TMCNGC,CNG,no,no,OC,0,0
R9,TMCNGC10,CNG,no,no,OC,0,0.002
R9,TMCNGE,CNG,yes,no,OC,0.001,0
R9,TMDSLC,DSL,no,no,OC,0,0
R9,TMDSLC10,DSL,no,no,OC,0,0.223
R9,TMDSLE,DSL,yes,no,OC,0.934,0.481
R9,TMGSLC,GSL,no,no,OC,0,0
R9,TMGSLC10,GSL,no,no,OC,0,0.011
R9,TMGSLE,GSL,yes,no,OC,0.041,0.022
R9,TMLPGC,Other,no,no,OC,0,0
R9,TMLPGC10,Other,no,no,OC,0,0
R9,TMLPGE,Other,yes,no,OC,0.001,0
R1,TBCNGC,CNG,no,no,PM10,0,0
R1,TBCNGE,CNG,yes,no,PM10,0.008,0.004
R1,TBDSLC,DSL,no,no,PM10,0,0
R1,TBDSLC10,DSL,no,no,PM10,0,0.062
R1,TBDSLE,DSL,yes,no,PM10,0.348,0.183
R1,TBGSLE,GSL,yes,no,PM10,0.003,0.002
R1,TCDSLC,DSL,no,no,PM10,0,0
R1,TCDSLC10,DSL,no,no,PM10,0,0.211
R1,TCDSLE,DSL,yes,no,PM10,2.246,1.149
R1,TCE85C,E85,no,no,PM10,0,0
R1,TCGSLC,GSL,no,no,PM10,0,0
R1,TCGSLC10,GSL,no,no,PM10,0,0.029
R1,TCGSLE,GSL,yes,no,PM10,0.468,0.301
R1,THLB20C,B20,no,no,PM10,0,0
R1,THLDSLC,DSL,no,no,PM10,0,0
R1,THLDSLC10,DSL,no,no,PM10,0,0.677
R1,THLDSLE,DSL,yes,no,PM10,4.188,2.249
R1,THSCNGC10,CNG,no,no,PM10,0,0.001
R1,THSCNGE,CNG,yes,no,PM10,0,0
R1,THSDSLC,DSL,no,no,PM10,0,0
R1,THSDSLC10,DSL,no,no,PM10,0,1.353
R1,THSDSLE,DSL,yes,no,PM10,11.443,6.111
R1,THSGSLE,GSL,yes,no,PM10,0.013,0.009
R1,THSLPGE,Other,yes,no,PM10,0.002,0.001
R1,TLCCNG10,CNG,no,no,PM10,0,0.001
R1,TLCCONV10,GSL,no,no,PM10,0,0.227
R1,TLCDSL10,DSL,no,no,PM10,0,0
R1,TLCHEV10,Other,no,no,PM10,0,0.03
R1,TLECGSL,GSL,yes,no,PM10,2.525,1.536
R1,TLECNGX,CNG,yes,no,PM10,0.026,0.016
R1,TLEELC,Other,yes,no,PM10,0.003,0.002
R1,TLEETHX,ETH,yes,no,PM10,0.003,0.002
R1,TLEFDSL,DSL,yes,no,PM10,0.027,0.018
R1,TLEFGSL,GSL,yes,no,PM10,2.018,1.228
R1,TLELPGX,Other,yes,no,PM10,0.034,0.021
R1,TLELSGSL,GSL,yes,no,PM10,0.576,0.372
R1,TLEMCGSL,GSL,yes,no,PM10,0.15,0.091
R1,TLEMGSL,GSL,yes,no,PM10,1.149,0.741
R1,TLEPDSL,DSL,yes,no,PM10,0.102,0.058
R1,TLEPGSL,GSL,yes,no,PM10,1.408,0.908
R1,TLESSGSL,GSL,yes,no,PM10,0.677,0.437
R1,TLFCONV10,GSL,no,no,PM10,0,0.375
R1,TLFDSL10,DSL,no,no,PM10,0,0.007
R1,TLLSCONV10,GSL,no,no,PM10,0,0.271
R1,TLMCCONV10,GSL,no,no,PM10,0,0.023
R1,TLMCONV10,GSL,no,no,PM10,0,0.108
R1,TLMP20G10,Other,no,20-mi,PM10,0,0
R1,TLPCNG10,CNG,no,no,PM10,0,0
R1,TLPCONV10,GSL,no,no,PM10,0,0.231
R1,TLPDSL10,DSL,no,no,PM10,0,0.071
R1,TLSSCONV10,GSL,no,no,PM10,0,0.323
R1,TLSSDSL10,DSL,no,no,PM10,0,0
R1,TLSSHEV10,Other,no,no,PM10,0,0.006
R1,TMCNGC,CNG,no,no,PM10,0,0
R1,TMCNGC10,CNG,no,no,PM10,0,0.011
R1,TMCNGE,CNG,yes,no,PM10,0.005,0.004
R1,TMDSLC,DSL,no,no,PM10,0,0
R1,TMDSLC10,DSL,no,no,PM10,0,0.966
R1,TMDSLE,DSL,yes,no,PM10,3.958,2.075
R1,TMGSLC,GSL,no,no,PM10,0,0
R1,TMGSLC10,GSL,no,no,PM10,0,0.084
R1,TMGSLE,GSL,yes,no,PM10,0.245,0.166
R1,TMLPGC,Other,no,no,PM10,0,0
R1,TMLPGC10,Other,no,no,PM10,0,0.003
R1,TMLPGE,Other,yes,no,PM10,0.005,0.003
R2,TBCNGC,CNG,no,no,PM10,0,0
R2,TBCNGE,CNG,yes,no,PM10,0.034,0.019
R2,TBDSLC,DSL,no,no,PM10,0,0
R2,TBDSLC10,DSL,no,no,PM10,0,0.276
R2,TBDSLE,DSL,yes,no,PM10,1.561,0.818
R2,TBGSLE,GSL,yes,no,PM10,0.013,0.011
R2,TCDSLC,DSL,no,no,PM10,0,0
R2,TCDSLE,DSL,yes,no,PM10,1.549,0.776
R2,TCE85C,E85,no,no,PM10,0,0
R2,TCGSLC,GSL,no,no,PM10,0,0
R2,TCGSLC10,GSL,no,no,PM10,0,0.048
R2,TCGSLE,GSL,yes,no,PM10,0.198,0.128
R2,THLB20C,B20,no,no,PM10,0,0
R2,THLDSLC,DSL,no,no,PM10,0,0
R2,THLDSLC10,DSL,no,no,PM10,0,0.58
R2,THLDSLE,DSL,yes,no,PM10,3.583,1.924
R2,THSCNGC10,CNG,no,no,PM10,0,0
R2,THSCNGE,CNG,yes,no,PM10,0,0
R2,THSDSLC,DSL,no,no,PM10,0,0
R2,THSDSLC10,DSL,no,no,PM10,0,0.715
R2,THSDSLE,DSL,yes,no,PM10,6.039,3.225
R2,THSGSLE,GSL,yes,no,PM10,0.005,0.003
R2,TLCCNG10,CNG,no,no,PM10,0,0.001
R2,TLCCONV10,GSL,no,no,PM10,0,0.459
R2,TLCDSL10,DSL,no,no,PM10,0,0
R2,TLCHEV10,Other,no,no,PM10,0,0.06
R2,TLECGSL,GSL,yes,no,PM10,5.337,3.247
R2,TLECNGX,CNG,yes,no,PM10,0.062,0.038
R2,TLEELC,Other,yes,no,PM10,0.001,0.001
R2,TLEETHX,ETH,yes,no,PM10,0.029,0.016
R2,TLEFDSL,DSL,yes,no,PM10,0.056,0.038
R2,TLEFGSL,GSL,yes,no,PM10,4.265,2.595
R2,TLELPGX,Other,yes,no,PM10,0.041,0.025
R2,TLELSGSL,GSL,yes,no,PM10,1.418,0.917
R2,TLEMCGSL,GSL,yes,no,PM10,0.316,0.192
R2,TLEMGSL,GSL,yes,no,PM10,2.538,1.637
R2,TLEPDSL,DSL,yes,no,PM10,0.176,0.1
R2,TLEPGSL,GSL,yes,no,PM10,2.445,1.577
R2,TLESSGSL,GSL,yes,no,PM10,1.668,1.076
R2,TLFCONV10,GSL,no,no,PM10,0,0.755
R2,TLFDSL10,DSL,no,no,PM10,0,0.015
R2,TLLSCONV10,GSL,no,no,PM10,0,0.547
R2,TLMCCONV10,GSL,no,no,PM10,0,0.046
R2,TLMCNG10,CNG,no,no,PM10,0,0
R2,TLMCONV10,GSL,no,no,PM10,0,0.218
R2,TLMP20G10,Other,no,20-mi,PM10,0,0
R2,TLPCNG10,CNG,no,no,PM10,0,0.003
R2,TLPCONV10,GSL,no,no,PM10,0,0.368
R2,TLPDSL10,DSL,no,no,PM10,0,0.516
R2,TLSSCONV10,GSL,no,no,PM10,0,0.627
R2,TLSSDSL10,DSL,no,no,PM10,0,0
R2,TLSSHEV10,Other,no,no,PM10,0,0.038
R2,TMB20C,B20,no,no,PM10,0,0
R2,TMCNGC,CNG,no,no,PM10,0,0
R2,TMCNGC10,CNG,no,no,PM10,0,0.007
R2,TMCNGE,CNG,yes,no,PM10,0.003,0.002
R2,TMDSLC,DSL,no,no,PM10,0,0
R2,TMDSLC10,DSL,no,no,PM10,0,0.552
R2,TMDSLE,DSL,yes,no,PM10,2.273,1.192
R2,TMGSLC,GSL,no,no,PM10,0,0
R2,TMGSLC10,GSL,no,no,PM10,0,0.048
R2,TMGSLE,GSL,yes,no,PM10,0.141,0.095
R2,TMLPGC,Other,no,no,PM10,0,0
R2,TMLPGC10,Other,no,no,PM10,0,0.001
R2,TMLPGE,Other,yes,no,PM10,0.003,0.002
R3,TBCNGC,CNG,no,no,PM10,0,0
R3,TBCNGE,CNG,yes,no,PM10,0.022,0.012
R3,TBDSLC,DSL,no,no,PM10,0,0
R3,TBDSLC10,DSL,no,no,PM10,0,0.175
R3,TBDSLE,DSL,yes,no,PM10,0.992,0.52
R3,TBGSLE,GSL,yes,no,PM10,0.008,0.007
R3,TCDSLC,DSL,no,no,PM10,0,0
R3,TCDSLC10,DSL,no,no,PM10,0,0.158
R3,TCDSLE,DSL,yes,no,PM10,1.879,0.962
R3,TCE85C,E85,no,no,PM10,0,0
R3,TCGSLC,GSL,no,no,PM10,0,0
R3,TCGSLC10,GSL,no,no,PM10,0,0.026
R3,TCGSLE,GSL,yes,no,PM10,0.381,0.245
R3,THLB20C,B20,no,no,PM10,0,0
R3,THLDSLC,DSL,no,no,PM10,0,0
R3,THLDSLC10,DSL,no,no,PM10,0,1.621
R3,THLDSLE,DSL,yes,no,PM10,10.019,5.38
R3,THLLPGE,Other,yes,no,PM10,0.001,0
R3,THSCNGC10,CNG,no,no,PM10,0,0.001
R3,THSDSLC,DSL,no,no,PM10,0,0
R3,THSDSLC10,DSL,no,no,PM10,0,1.282
R3,THSDSLE,DSL,yes,no,PM10,10.064,5.374
R3,THSGSLE,GSL,yes,no,PM10,0.011,0.007
R3,THSLPGE,Other,yes,no,PM10,0.003,0.002
R3,TLCCNG10,CNG,no,no,PM10,0,0.002
R3,TLCCONV10,GSL,no,no,PM10,0,0.699
R3,TLCDSL10,DSL,no,no,PM10,0,0
R3,TLCETHX10,ETH,no,no,PM10,0,0
R3,TLCHEV10,Other,no,no,PM10,0,0.091
R3,TLECGSL,GSL,yes,no,PM10,8.005,4.87
R3,TLECNGX,CNG,yes,no,PM10,0.016,0.01
R3,TLEELC,Other,yes,no,PM10,0.002,0.001
R3,TLEETHX,ETH,yes,no,PM10,0.136,0.075
R3,TLEFDSL,DSL,yes,no,PM10,0.084,0.058
R3,TLEFGSL,GSL,yes,no,PM10,6.397,3.892
R3,TLELPGX,Other,yes,no,PM10,0.067,0.041
R3,TLELSGSL,GSL,yes,no,PM10,1.547,0.999
R3,TLEMCGSL,GSL,yes,no,PM10,0.475,0.289
R3,TLEMGSL,GSL,yes,no,PM10,3.553,2.292
R3,TLEPDSL,DSL,yes,no,PM10,0.37,0.211
R3,TLEPGSL,GSL,yes,no,PM10,5.133,3.312
R3,TLESSGSL,GSL,yes,no,PM10,1.818,1.173
R3,TLFCONV10,GSL,no,no,PM10,0,1.146
R3,TLFDSL10,DSL,no,no,PM10,0,0.024
R3,TLLSCONV10,GSL,no,no,PM10,0,0.832
R3,TLLSETHX10,ETH,no,no,PM10,0,0
R3,TLMCCONV10,GSL,no,no,PM10,0,0.07
R3,TLMCONV10,GSL,no,no,PM10,0,0.331
R3,TLMETHX10,ETH,no,no,PM10,0,0
R3,TLMP20G10,Other,no,20-mi,PM10,0,0
R3,TLPCNG10,CNG,no,no,PM10,0,0.004
R3,TLPCONV10,GSL,no,no,PM10,0,0.554
R3,TLPDSL10,DSL,no,no,PM10,0,0.804
R3,TLPETHX10,ETH,no,no,PM10,0,0
R3,TLSSCONV10,GSL,no,no,PM10,0,0.953
R3,TLSSDSL10,DSL,no,no,PM10,0,0
R3,TLSSETHX10,ETH,no,no,PM10,0,0
R3,TLSSHEV10,Other,no,no,PM10,0,0.057
R3,TMCNGC,CNG,no,no,PM10,0,0
R3,TMCNGC10,CNG,no,no,PM10,0,0.008
R3,TMCNGE,CNG,yes,no,PM10,0.003,0.002
R3,TMDSLC,DSL,no,no,PM10,0,0
R3,TMDSLC10,DSL,no,no,PM10,0,0.611
R3,TMDSLE,DSL,yes,no,PM10,2.513,1.317
R3,TMGSLC,GSL,no,no,PM10,0,0
R3,TMGSLC10,GSL,no,no,PM10,0,0.054
R3,TMGSLE,GSL,yes,no,PM10,0.156,0.105
R3,TMLPGC,Other,no,no,PM10,0,0
R3,TMLPGC10,Other,no,no,PM10,0,0.002
R3,TMLPGE,Other,yes,no,PM10,0.003,0.002
R4,TBCNGC,CNG,no,no,PM10,0,0
R4,TBCNGE,CNG,yes,no,PM10,0.009,0.005
R4,TBDSLC,DSL,no,no,PM10,0,0
R4,TBDSLC10,DSL,no,no,PM10,0,0.076
R4,TBDSLE,DSL,yes,no,PM10,0.43,0.225
R4,TBGSLE,GSL,yes,no,PM10,0.003,0.003
R4,TCDSLC,DSL,no,no,PM10,0,0
R4,TCDSLC10,DSL,no,no,PM10,0,0.13
R4,TCDSLE,DSL,yes,no,PM10,1.817,0.93
R4,TCE85C,E85,no,no,PM10,0,0
R4,TCGSLC,GSL,no,no,PM10,0,0
R4,TCGSLC10,GSL,no,no,PM10,0,0.029
R4,TCGSLE,GSL,yes,no,PM10,0.355,0.228
R4,THLB20C,B20,no,no,PM10,0,0
R4,THLDSLC,DSL,no,no,PM10,0,0
R4,THLDSLC10,DSL,no,no,PM10,0,2.911
R4,THLDSLE,DSL,yes,no,PM10,17.995,9.662
R4,THSCNGC10,CNG,no,no,PM10,0,0.001
R4,THSDSLC,DSL,no,no,PM10,0,0
R4,THSDSLC10,DSL,no,no,PM10,0,1.269
R4,THSDSLE,DSL,yes,no,PM10,9.612,5.133
R4,THSGSLE,GSL,yes,no,PM10,0.023,0.011
R4,THSLPGE,Other,yes,no,PM10,0.001,0.001
R4,TLCCNG10,CNG,no,no,PM10,0,0.001
R4,TLCCONV10,GSL,no,no,PM10,0,0.334
R4,TLCDSL10,DSL,no,no,PM10,0,0
R4,TLCHEV10,Other,no,no,PM10,0,0.043
R4,TLECGSL,GSL,yes,no,PM10,3.669,2.232
R4,TLECNGX,CNG,yes,no,PM10,0.002,0.001
