INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechCoef,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,coefficient,market.name,new.vintage.only
CT,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,CT,1
CT,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,CT,1
CT,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,CT,1
CT,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,CT,1
CT,electricity,wind,wind,2075,ELEC_RPS,0.2,CT,1
CT,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,CT,1
CT,electricity,solar,PV,2075,ELEC_RPS,0.2,CT,1
CT,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,CT,1
CT,electricity,solar,CSP,2075,ELEC_RPS,0.2,CT,1
CT,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,CT,1
CT,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,CT,1
DC,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,DC,1
DC,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,DC,1
DC,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,DC,1
DC,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,DC,1
DC,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,DC,1
DC,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,DC,1
DC,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,DC,1
DC,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,DC,1
DC,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,DC,1
DC,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,DC,1
DC,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,DC,1
DC,electricity,wind,wind,2075,ELEC_RPS,0.2,DC,1
DC,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,DC,1
DC,electricity,solar,PV,2075,ELEC_RPS,0.2,DC,1
DC,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,DC,1
DC,electricity,solar,CSP,2075,ELEC_RPS,0.2,DC,1
DC,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,DC,1
DC,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,DC,1
DE,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,DE,1
DE,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,DE,1
DE,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,DE,1
DE,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,DE,1
DE,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,DE,1
DE,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,DE,1
DE,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,DE,1
DE,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,DE,1
DE,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,DE,1
DE,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,DE,1
DE,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,DE,1
DE,electricity,wind,wind,2075,ELEC_RPS,0.2,DE,1
DE,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,DE,1
DE,electricity,solar,PV,2075,ELEC_RPS,0.2,DE,1
DE,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,DE,1
DE,electricity,solar,CSP,2075,ELEC_RPS,0.2,DE,1
DE,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,DE,1
DE,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,DE,1
FL,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,FL,1
FL,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,FL,1
FL,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,FL,1
FL,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,FL,1
FL,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,FL,1
FL,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,FL,1
FL,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,FL,1
FL,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,FL,1
FL,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,FL,1
FL,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,FL,1
FL,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,FL,1
FL,electricity,wind,wind,2075,ELEC_RPS,0.2,FL,1
FL,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,FL,1
FL,electricity,solar,PV,2075,ELEC_RPS,0.2,FL,1
FL,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,FL,1
FL,electricity,solar,CSP,2075,ELEC_RPS,0.2,FL,1
FL,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,FL,1
FL,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,FL,1
GA,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,GA,1
GA,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,GA,1
GA,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,GA,1
GA,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,GA,1
GA,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,GA,1
GA,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,GA,1
GA,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,GA,1
GA,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,GA,1
GA,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,GA,1
GA,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,GA,1
GA,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,GA,1
GA,electricity,wind,wind,2075,ELEC_RPS,0.2,GA,1
GA,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,GA,1
GA,electricity,solar,PV,2075,ELEC_RPS,0.2,GA,1
GA,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,GA,1
GA,electricity,solar,CSP,2075,ELEC_RPS,0.2,GA,1
GA,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,GA,1
GA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,GA,1
HI,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,HI,1
HI,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,HI,1
HI,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,HI,1
HI,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,HI,1
HI,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,HI,1
HI,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,HI,1
HI,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,HI,1
HI,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,HI,1
HI,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,HI,1
HI,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,HI,1
HI,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,HI,1
HI,electricity,wind,wind,2075,ELEC_RPS,0.2,HI,1
HI,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,HI,1
HI,electricity,solar,PV,2075,ELEC_RPS,0.2,HI,1
HI,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,HI,1
HI,electricity,solar,CSP,2075,ELEC_RPS,0.2,HI,1
HI,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,HI,1
HI,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,HI,1
HI,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,HI,1
IA,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,IA,1
IA,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,IA,1
IA,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,IA,1
IA,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,IA,1
IA,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,IA,1
IA,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,IA,1
IA,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,IA,1
IA,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,IA,1
IA,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,IA,1
IA,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,IA,1
IA,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,IA,1
IA,electricity,wind,wind,2075,ELEC_RPS,0.2,IA,1
IA,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,IA,1
IA,electricity,solar,PV,2075,ELEC_RPS,0.2,IA,1
IA,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,IA,1
IA,electricity,solar,CSP,2075,ELEC_RPS,0.2,IA,1
IA,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,IA,1
IA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,IA,1
ID,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,ID,1
ID,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,ID,1
ID,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,ID,1
ID,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,ID,1
ID,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,ID,1
ID,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,ID,1
ID,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,ID,1
ID,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,ID,1
ID,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,ID,1
ID,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,ID,1
ID,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,ID,1
ID,electricity,wind,wind,2075,ELEC_RPS,0.2,ID,1
ID,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,ID,1
ID,electricity,solar,PV,2075,ELEC_RPS,0.2,ID,1
ID,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,ID,1
ID,electricity,solar,CSP,2075,ELEC_RPS,0.2,ID,1
ID,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,ID,1
ID,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,ID,1
ID,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,ID,1
IL,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,IL,1
IL,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,IL,1
IL,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,IL,1
IL,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,IL,1
IL,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,IL,1
IL,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,IL,1
IL,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,IL,1
IL,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,IL,1
IL,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,IL,1
IL,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,IL,1
IL,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,IL,1
IL,electricity,wind,wind,2075,ELEC_RPS,0.2,IL,1
IL,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,IL,1
IL,electricity,solar,PV,2075,ELEC_RPS,0.2,IL,1
IL,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,IL,1
IL,electricity,solar,CSP,2075,ELEC_RPS,0.2,IL,1
IL,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,IL,1
IL,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,IL,1
IN,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,IN,1
IN,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,IN,1
IN,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,IN,1
IN,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,IN,1
IN,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,IN,1
IN,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,IN,1
IN,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,IN,1
IN,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,IN,1
IN,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,IN,1
IN,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,IN,1
IN,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,IN,1
IN,electricity,wind,wind,2075,ELEC_RPS,0.2,IN,1
IN,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,IN,1
IN,electricity,solar,PV,2075,ELEC_RPS,0.2,IN,1
IN,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,IN,1
IN,electricity,solar,CSP,2075,ELEC_RPS,0.2,IN,1
IN,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,IN,1
IN,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,IN,1
KS,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,KS,1
KS,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,KS,1
KS,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,KS,1
KS,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,KS,1
KS,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,KS,1
KS,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,KS,1
KS,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,KS,1
KS,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,KS,1
KS,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,KS,1
KS,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,KS,1
KS,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,KS,1
KS,electricity,wind,wind,2075,ELEC_RPS,0.2,KS,1
KS,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,KS,1
KS,electricity,solar,PV,2075,ELEC_RPS,0.2,KS,1
KS,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,KS,1
KS,electricity,solar,CSP,2075,ELEC_RPS,0.2,KS,1
KS,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,KS,1
KS,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,KS,1
KY,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,KY,1
KY,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,KY,1
KY,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,KY,1
KY,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,KY,1
KY,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,KY,1
KY,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,KY,1
KY,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,KY,1
KY,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,KY,1
KY,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,KY,1
KY,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,KY,1
KY,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,KY,1
KY,electricity,wind,wind,2075,ELEC_RPS,0.2,KY,1
KY,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,KY,1
KY,electricity,solar,PV,2075,ELEC_RPS,0.2,KY,1
KY,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,KY,1
KY,electricity,solar,CSP,2075,ELEC_RPS,0.2,KY,1
KY,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,KY,1
KY,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,KY,1
LA,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,LA,1
LA,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,LA,1
LA,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,LA,1
LA,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,LA,1
LA,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,LA,1
LA,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,LA,1
LA,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,LA,1
LA,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,LA,1
LA,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,LA,1
LA,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,LA,1
LA,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,LA,1
LA,electricity,wind,wind,2075,ELEC_RPS,0.2,LA,1
LA,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,LA,1
LA,electricity,solar,PV,2075,ELEC_RPS,0.2,LA,1
LA,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,LA,1
LA,electricity,solar,CSP,2075,ELEC_RPS,0.2,LA,1
LA,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,LA,1
LA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,LA,1
MA,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,MA,1
MA,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,MA,1
MA,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,MA,1
MA,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,MA,1
MA,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,MA,1
MA,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,MA,1
MA,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,MA,1
MA,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,MA,1
MA,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,MA,1
MA,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,MA,1
MA,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,MA,1
MA,electricity,wind,wind,2075,ELEC_RPS,0.2,MA,1
MA,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,MA,1
MA,electricity,solar,PV,2075,ELEC_RPS,0.2,MA,1
MA,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,MA,1
MA,electricity,solar,CSP,2075,ELEC_RPS,0.2,MA,1
MA,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,MA,1
MA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,MA,1
MD,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,MD,1
MD,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,MD,1
MD,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,MD,1
MD,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,MD,1
MD,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,MD,1
MD,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,MD,1
MD,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,MD,1
MD,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,MD,1
MD,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,MD,1
MD,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,MD,1
MD,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,MD,1
MD,electricity,wind,wind,2075,ELEC_RPS,0.2,MD,1
MD,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,MD,1
MD,electricity,solar,PV,2075,ELEC_RPS,0.2,MD,1
MD,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,MD,1
MD,electricity,solar,CSP,2075,ELEC_RPS,0.2,MD,1
MD,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,MD,1
MD,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,MD,1
ME,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,ME,1
ME,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,ME,1
ME,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,ME,1
ME,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,ME,1
ME,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,ME,1
ME,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,ME,1
ME,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,ME,1
