# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccinn
# ----------
state,sector,fuel,service,technology,year,share,energy
Texas,resid,gas,clothes dryers,clothes dryer,2015,0.0071941,0.0016316
Texas,resid,gas,cooking,gas oven,2015,0.0246355,0.0055874
Texas,resid,gas,cooling,air conditioning,2015,0.0254298,0.0057676
Texas,resid,gas,heating,gas furnace,2015,0.6153162,0.139556
Texas,resid,gas,hot water,gas water heater,2015,0.2346142,0.0532114
Texas,resid,gas,other,gas,2015,0.0928103,0.0210497
Texas,resid,refined liquids,cooking,lpg oven,2015,0.0671532,0.0013242
Texas,resid,refined liquids,heating,fuel furnace,2015,0.5110397,0.010077
Texas,resid,refined liquids,hot water,fuel water heater,2015,0.2271263,0.0044786
Texas,resid,refined liquids,other,refined liquids,2015,0.1946807,0.0038388
Utah,comm,electricity,cooking,electric range,2015,0.0176785,8.673e-4
Utah,comm,electricity,cooling,air conditioning,2015,0.0565007,0.0027718
Utah,comm,electricity,heating,electric furnace,2015,0.0121956,5.983e-4
Utah,comm,electricity,heating,electric heat pump,2015,0.0048693,2.389e-4
Utah,comm,electricity,hot water,electric heat pump water heater,2015,8.5e-6,4e-7
Utah,comm,electricity,hot water,electric resistance water heater,2015,0.0022518,1.105e-4
Utah,comm,electricity,lighting,lighting,2015,0.080483,0.0039483
Utah,comm,electricity,office,office equipment,2015,0.107239,0.0052609
Utah,comm,electricity,other,electricity,2015,0.5727637,0.0280984
Utah,comm,electricity,refrigeration,refrigeration,2015,0.0715051,0.0035079
Utah,comm,electricity,ventilation,ventilation,2015,0.0745048,0.003655
Utah,comm,gas,cooking,gas range,2015,0.058041,0.0022423
Utah,comm,gas,cooling,gas cooling,2015,0.0021355,8.25e-5
Utah,comm,gas,heating,gas furnace,2015,0.4825728,0.0186431
Utah,comm,gas,hot water,gas water heater,2015,0.1998126,0.0077193
Utah,comm,gas,other,gas,2015,0.2574382,0.0099456
Utah,comm,refined liquids,heating,fuel furnace,2015,0.0271332,1.243e-4
Utah,comm,refined liquids,hot water,fuel water heater,2015,0,0
Utah,comm,refined liquids,other,refined liquids,2015,0.9728668,0.0044576
Utah,resid,biomass,heating,wood furnace,2015,1,0.0035958
Utah,resid,electricity,clothes dryers,clothes dryer,2015,0.0441451,0.0016659
Utah,resid,electricity,clothes washers,clothes washer,2015,0.0082056,3.097e-4
Utah,resid,electricity,computers,electricity,2015,0.0295695,0.0011159
Utah,resid,electricity,cooking,electric oven,2015,0.0118185,4.46e-4
Utah,resid,electricity,cooling,air conditioning,2015,0.12873,0.004858
Utah,resid,electricity,dishwashers,dishwasher,2015,0.0060873,2.297e-4
Utah,resid,electricity,freezers,freezer,2015,0.0183661,6.931e-4
Utah,resid,electricity,furnace fans,electricity,2015,0.020506,7.739e-4
Utah,resid,electricity,heating,electric furnace,2015,0.0726833,0.0027429
Utah,resid,electricity,heating,electric heat pump,2015,0.018584,7.013e-4
Utah,resid,electricity,hot water,electric resistance water heater,2015,0.0719948,0.0027169
Utah,resid,electricity,lighting,lighting,2015,0.1054481,0.0039794
Utah,resid,electricity,other,electricity,2015,0.3908999,0.0147518
Utah,resid,electricity,refrigerators,refrigerator,2015,0.0729615,0.0027534
Utah,resid,gas,clothes dryers,clothes dryer,2015,0.0071109,3.733e-4
Utah,resid,gas,cooking,gas oven,2015,0.0178039,9.346e-4
Utah,resid,gas,cooling,air conditioning,2015,0.0178028,9.346e-4
Utah,resid,gas,heating,gas furnace,2015,0.6078535,0.0319104
Utah,resid,gas,hot water,gas water heater,2015,0.2904927,0.01525
Utah,resid,gas,other,gas,2015,0.0589362,0.003094
Utah,resid,refined liquids,cooking,lpg oven,2015,0.0310159,1.13e-4
Utah,resid,refined liquids,heating,fuel furnace,2015,0.5680852,0.0020694
Utah,resid,refined liquids,hot water,fuel water heater,2015,0.2331322,8.492e-4
Utah,resid,refined liquids,other,refined liquids,2015,0.1677667,6.111e-4
Vermont,comm,electricity,cooking,electric range,2015,0.0120756,1.078e-4
Vermont,comm,electricity,cooling,air conditioning,2015,0.048894,4.363e-4
Vermont,comm,electricity,heating,electric furnace,2015,0.0156825,1.399e-4
Vermont,comm,electricity,heating,electric heat pump,2015,0.0069388,6.19e-5
Vermont,comm,electricity,hot water,electric heat pump water heater,2015,4.2e-5,4e-7
Vermont,comm,electricity,hot water,electric resistance water heater,2015,0.0053416,4.77e-5
Vermont,comm,electricity,lighting,lighting,2015,0.088669799999999993,7.912e-4
Vermont,comm,electricity,office,office equipment,2015,0.110951,9.901e-4
Vermont,comm,electricity,other,electricity,2015,0.4952979,0.0044198
Vermont,comm,electricity,refrigeration,refrigeration,2015,0.1403147,0.0012521
Vermont,comm,electricity,ventilation,ventilation,2015,0.0757921,6.763e-4
Vermont,comm,gas,cooking,gas range,2015,0.0422426,3.457e-4
Vermont,comm,gas,cooling,gas cooling,2015,0.0018806,1.54e-5
Vermont,comm,gas,heating,gas furnace,2015,0.2909385,0.0023811
Vermont,comm,gas,hot water,gas water heater,2015,0.0440144,3.602e-4
Vermont,comm,gas,other,gas,2015,0.620924,0.0050819
Vermont,comm,refined liquids,heating,fuel furnace,2015,0.9839995,0.0037003
Vermont,comm,refined liquids,hot water,fuel water heater,2015,0.0160005,6.02e-5
Vermont,comm,refined liquids,other,refined liquids,2015,0,0
Vermont,resid,biomass,heating,wood furnace,2015,1,0.0023572
Vermont,resid,electricity,clothes dryers,clothes dryer,2015,0.0473456,3.262e-4
Vermont,resid,electricity,clothes washers,clothes washer,2015,0.0088934,6.13e-5
Vermont,resid,electricity,computers,electricity,2015,0.0325419,2.242e-4
Vermont,resid,electricity,cooking,electric oven,2015,0.0158503,1.092e-4
Vermont,resid,electricity,cooling,air conditioning,2015,0.0577003,3.975e-4
Vermont,resid,electricity,dishwashers,dishwasher,2015,0.0060162,4.14e-5
Vermont,resid,electricity,freezers,freezer,2015,0.0150479,1.037e-4
Vermont,resid,electricity,furnace fans,electricity,2015,0.0302728,2.085e-4
Vermont,resid,electricity,heating,electric furnace,2015,0.06947,4.786e-4
Vermont,resid,electricity,heating,electric heat pump,2015,0.0028202,1.94e-5
Vermont,resid,electricity,hot water,electric resistance water heater,2015,0.1150288,7.924e-4
Vermont,resid,electricity,lighting,lighting,2015,0.1220162,8.406e-4
Vermont,resid,electricity,other,electricity,2015,0.4013041,0.0027645
Vermont,resid,electricity,refrigerators,refrigerator,2015,0.0756922,5.214e-4
Vermont,resid,gas,clothes dryers,clothes dryer,2015,0.0055299,5.07e-5
Vermont,resid,gas,cooking,gas oven,2015,0.0187156,1.716e-4
Vermont,resid,gas,cooling,air conditioning,2015,5.707e-4,5.2e-6
Vermont,resid,gas,heating,gas furnace,2015,0.7603502,0.0069706
Vermont,resid,gas,hot water,gas water heater,2015,0.1953955,0.0017913
Vermont,resid,gas,other,gas,2015,0.019438,1.782e-4
Vermont,resid,refined liquids,cooking,lpg oven,2015,0.0111704,1.258e-4
Vermont,resid,refined liquids,heating,fuel furnace,2015,0.8494985,0.0095706
Vermont,resid,refined liquids,hot water,fuel water heater,2015,0.1163579,0.0013109
Vermont,resid,refined liquids,other,refined liquids,2015,0.0229733,2.588e-4
Virginia,comm,electricity,cooking,electric range,2015,0.0162549,0.0023213
Virginia,comm,electricity,cooling,air conditioning,2015,0.1196785,0.0170905
Virginia,comm,electricity,heating,electric furnace,2015,0.0166793,0.0023819
Virginia,comm,electricity,heating,electric heat pump,2015,0.008736,0.0012475
Virginia,comm,electricity,hot water,electric heat pump water heater,2015,6.57e-5,9.4e-6
Virginia,comm,electricity,hot water,electric resistance water heater,2015,0.0064118,9.156e-4
Virginia,comm,electricity,lighting,lighting,2015,0.1103455,0.0157578
Virginia,comm,electricity,office,office equipment,2015,0.1161034,0.01658
Virginia,comm,electricity,other,electricity,2015,0.3959031,0.0565365
Virginia,comm,electricity,refrigeration,refrigeration,2015,0.1213195,0.0173249
Virginia,comm,electricity,ventilation,ventilation,2015,0.0885024,0.0126385
Virginia,comm,gas,cooking,gas range,2015,0.1538323,0.0131172
Virginia,comm,gas,cooling,gas cooling,2015,0.0215678,0.0018391
Virginia,comm,gas,heating,gas furnace,2015,0.4958442,0.0422803
Virginia,comm,gas,hot water,gas water heater,2015,0.2246129,0.0191526
Virginia,comm,gas,other,gas,2015,0.1041429,0.0088802
Virginia,comm,refined liquids,heating,fuel furnace,2015,0.2817741,0.0043041
Virginia,comm,refined liquids,hot water,fuel water heater,2015,0.0511154,7.808e-4
Virginia,comm,refined liquids,other,refined liquids,2015,0.6671106,0.0101902
Virginia,resid,biomass,heating,wood furnace,2015,1,0.0134129
Virginia,resid,electricity,clothes dryers,clothes dryer,2015,0.0371902,0.0057476
Virginia,resid,electricity,clothes washers,clothes washer,2015,0.0061771,9.546e-4
Virginia,resid,electricity,computers,electricity,2015,0.0209173,0.0032327
Virginia,resid,electricity,cooking,electric oven,2015,0.010752,0.0016617
Virginia,resid,electricity,cooling,air conditioning,2015,0.1290866,0.0199497
Virginia,resid,electricity,dishwashers,dishwasher,2015,0.0042508,6.569e-4
Virginia,resid,electricity,freezers,freezer,2015,0.0100889,0.0015592
Virginia,resid,electricity,furnace fans,electricity,2015,0.015028,0.0023225
Virginia,resid,electricity,heating,electric furnace,2015,0.1331891,0.0205837
Virginia,resid,electricity,heating,electric heat pump,2015,0.0695484,0.0107483
Virginia,resid,electricity,hot water,electric resistance water heater,2015,0.1446534,0.0223554
Virginia,resid,electricity,lighting,lighting,2015,0.0782779,0.0120974
Virginia,resid,electricity,other,electricity,2015,0.2902648,0.0448589
Virginia,resid,electricity,refrigerators,refrigerator,2015,0.0505757,0.0078162
Virginia,resid,gas,clothes dryers,clothes dryer,2015,0.0056941,5.968e-4
Virginia,resid,gas,cooking,gas oven,2015,0.0223096,0.0023384
Virginia,resid,gas,cooling,air conditioning,2015,0.0437499,0.0045857
Virginia,resid,gas,heating,gas furnace,2015,0.646211,0.0677331
Virginia,resid,gas,hot water,gas water heater,2015,0.2086114,0.0218658
Virginia,resid,gas,other,gas,2015,0.073424,0.007696
Virginia,resid,refined liquids,cooking,lpg oven,2015,0.0170283,4.416e-4
Virginia,resid,refined liquids,heating,fuel furnace,2015,0.7503676,0.019459
Virginia,resid,refined liquids,hot water,fuel water heater,2015,0.1136965,0.0029484
Virginia,resid,refined liquids,other,refined liquids,2015,0.1189077,0.0030836
Washington,comm,electricity,cooking,electric range,2015,0.0180922,0.0015853
Washington,comm,electricity,cooling,air conditioning,2015,0.0301412,0.0026411
Washington,comm,electricity,heating,electric furnace,2015,0.0158918,0.0013925
Washington,comm,electricity,heating,electric heat pump,2015,0.0065058,5.701e-4
Washington,comm,electricity,hot water,electric heat pump water heater,2015,1.067e-4,9.3e-6
Washington,comm,electricity,hot water,electric resistance water heater,2015,0.0072934,6.391e-4
Washington,comm,electricity,lighting,lighting,2015,0.1525225,0.0133647
Washington,comm,electricity,office,office equipment,2015,0.1370491,0.0120088
Washington,comm,electricity,other,electricity,2015,0.351077,0.0307629
Washington,comm,electricity,refrigeration,refrigeration,2015,0.2310092,0.020242
Washington,comm,electricity,ventilation,ventilation,2015,0.0503112,0.0044085
Washington,comm,gas,cooking,gas range,2015,0.1571882,0.0105844
Washington,comm,gas,cooling,gas cooling,2015,0.0047982,3.231e-4
Washington,comm,gas,heating,gas furnace,2015,0.3954167,0.0266257
Washington,comm,gas,hot water,gas water heater,2015,0.2662872,0.0179306
Washington,comm,gas,other,gas,2015,0.1763097,0.0118719
Washington,comm,refined liquids,heating,fuel furnace,2015,0.006625,7.97e-5
Washington,comm,refined liquids,hot water,fuel water heater,2015,1.911e-4,2.3e-6
Washington,comm,refined liquids,other,refined liquids,2015,0.9931838,0.0119421
Washington,resid,biomass,heating,wood furnace,2015,1,0.0165493
Washington,resid,electricity,clothes dryers,clothes dryer,2015,0.044554,0.0052561
Washington,resid,electricity,clothes washers,clothes washer,2015,0.0068275,8.055e-4
Washington,resid,electricity,computers,electricity,2015,0.0256462,0.0030255
Washington,resid,electricity,cooking,electric oven,2015,0.0146442,0.0017276
Washington,resid,electricity,cooling,air conditioning,2015,0.0207576,0.0024488
Washington,resid,electricity,dishwashers,dishwasher,2015,0.0054073,6.379e-4
Washington,resid,electricity,freezers,freezer,2015,0.012214,0.0014409
Washington,resid,electricity,furnace fans,electricity,2015,0.0067102,7.916e-4
Washington,resid,electricity,heating,electric furnace,2015,0.2158661,0.0254661
Washington,resid,electricity,heating,electric heat pump,2015,0.0686211,0.0080953
Washington,resid,electricity,hot water,electric resistance water heater,2015,0.2228228,0.0262868
Washington,resid,electricity,lighting,lighting,2015,0.0855398,0.0100913
Washington,resid,electricity,other,electricity,2015,0.2031298,0.0239635
Washington,resid,electricity,refrigerators,refrigerator,2015,0.0672593,0.0079347
Washington,resid,gas,clothes dryers,clothes dryer,2015,0.0129172,0.001133
Washington,resid,gas,cooking,gas oven,2015,0.0306481,0.0026881
Washington,resid,gas,cooling,air conditioning,2015,0.0089175,7.822e-4
Washington,resid,gas,heating,gas furnace,2015,0.5130736,0.0450014
Washington,resid,gas,hot water,gas water heater,2015,0.3405142,0.0298663
Washington,resid,gas,other,gas,2015,0.0939294,0.0082385
Washington,resid,refined liquids,cooking,lpg oven,2015,0.0420811,5.368e-4
Washington,resid,refined liquids,heating,fuel furnace,2015,0.4900489,0.006251
Washington,resid,refined liquids,hot water,fuel water heater,2015,0.2738043,0.0034926
Washington,resid,refined liquids,other,refined liquids,2015,0.1940657,0.0024755
West Virginia,comm,electricity,cooking,electric range,2015,0.0173596,5.22e-4
West Virginia,comm,electricity,cooling,air conditioning,2015,0.0801587,0.0024104
West Virginia,comm,electricity,heating,electric furnace,2015,0.0269617,8.107e-4
West Virginia,comm,electricity,heating,electric heat pump,2015,0.0066093,1.987e-4
West Virginia,comm,electricity,hot water,electric heat pump water heater,2015,4.24e-5,1.3e-6
West Virginia,comm,electricity,hot water,electric resistance water heater,2015,0.0045049,1.355e-4
West Virginia,comm,electricity,lighting,lighting,2015,0.1167812,0.0035116
West Virginia,comm,electricity,office,office equipment,2015,0.11688,0.0035146
West Virginia,comm,electricity,other,electricity,2015,0.4124452,0.0124021
West Virginia,comm,electricity,refrigeration,refrigeration,2015,0.1172329,0.0035252
West Virginia,comm,electricity,ventilation,ventilation,2015,0.1010242,0.0030378
West Virginia,comm,gas,cooking,gas range,2015,0.0763232,0.0018042
West Virginia,comm,gas,cooling,gas cooling,2015,0.0077629,1.835e-4
West Virginia,comm,gas,heating,gas furnace,2015,0.5667463,0.0133975
West Virginia,comm,gas,hot water,gas water heater,2015,0.1571539,0.003715
West Virginia,comm,gas,other,gas,2015,0.1920137,0.0045391
West Virginia,comm,refined liquids,heating,fuel furnace,2015,0.5123044,0.0014082
West Virginia,comm,refined liquids,hot water,fuel water heater,2015,0.0227768,6.26e-5
West Virginia,comm,refined liquids,other,refined liquids,2015,0.4649188,0.0012779
West Virginia,resid,biomass,heating,wood furnace,2015,1,0.0025572
West Virginia,resid,electricity,clothes dryers,clothes dryer,2015,0.0427548,0.0012033
West Virginia,resid,electricity,clothes washers,clothes washer,2015,0.0078629,2.213e-4
West Virginia,resid,electricity,computers,electricity,2015,0.026147,7.359e-4
West Virginia,resid,electricity,cooking,electric oven,2015,0.0110486,3.109e-4
West Virginia,resid,electricity,cooling,air conditioning,2015,0.0992858,0.0027942
West Virginia,resid,electricity,dishwashers,dishwasher,2015,0.0050868,1.432e-4
West Virginia,resid,electricity,freezers,freezer,2015,0.0156106,4.393e-4
West Virginia,resid,electricity,furnace fans,electricity,2015,0.0289762,8.155e-4
West Virginia,resid,electricity,heating,electric furnace,2015,0.1371973,0.0038612
West Virginia,resid,electricity,heating,electric heat pump,2015,0.0448932,0.0012634
West Virginia,resid,electricity,hot water,electric resistance water heater,2015,0.1237234,0.003482
West Virginia,resid,electricity,lighting,lighting,2015,0.0939813,0.0026449
West Virginia,resid,electricity,other,electricity,2015,0.2992051,0.0084206
West Virginia,resid,electricity,refrigerators,refrigerator,2015,0.0642269,0.0018076
West Virginia,resid,gas,clothes dryers,clothes dryer,2015,0.0079848,3.087e-4
West Virginia,resid,gas,cooking,gas oven,2015,0.0184371,7.128e-4
West Virginia,resid,gas,cooling,air conditioning,2015,0.0082359,3.184e-4
West Virginia,resid,gas,heating,gas furnace,2015,0.758911,0.0293405
West Virginia,resid,gas,hot water,gas water heater,2015,0.1722817,0.0066606
West Virginia,resid,gas,other,gas,2015,0.0341495,0.0013203
West Virginia,resid,refined liquids,cooking,lpg oven,2015,0.0111416,6.47e-5
West Virginia,resid,refined liquids,heating,fuel furnace,2015,0.8070212,0.0046833
West Virginia,resid,refined liquids,hot water,fuel water heater,2015,0.1052978,6.111e-4
West Virginia,resid,refined liquids,other,refined liquids,2015,0.0765395,4.442e-4
Wisconsin,comm,electricity,cooking,electric range,2015,0.0180511,0.0016979
Wisconsin,comm,electricity,cooling,air conditioning,2015,0.0451925,0.0042508
Wisconsin,comm,electricity,heating,electric furnace,2015,0.026266,0.0024706
Wisconsin,comm,electricity,heating,electric heat pump,2015,0.0059384,5.586e-4
Wisconsin,comm,electricity,hot water,electric heat pump water heater,2015,5.71e-5,5.4e-6
Wisconsin,comm,electricity,hot water,electric resistance water heater,2015,0.0041158,3.871e-4
Wisconsin,comm,electricity,lighting,lighting,2015,0.0948988,0.0089261
Wisconsin,comm,electricity,office,office equipment,2015,0.1046817,0.0098463
Wisconsin,comm,electricity,other,electricity,2015,0.5270495,0.0495738
Wisconsin,comm,electricity,refrigeration,refrigeration,2015,0.0932932,0.0087751
Wisconsin,comm,electricity,ventilation,ventilation,2015,0.0804557,0.0075676
Wisconsin,comm,gas,cooking,gas range,2015,0.0479367,0.0045471
Wisconsin,comm,gas,cooling,gas cooling,2015,0.0014067,1.334e-4
Wisconsin,comm,gas,heating,gas furnace,2015,0.5232773,0.0496359
Wisconsin,comm,gas,hot water,gas water heater,2015,0.0981329,0.0093085
Wisconsin,comm,gas,other,gas,2015,0.3292464,0.031231
Wisconsin,comm,refined liquids,heating,fuel furnace,2015,0.3459017,0.0035652
Wisconsin,comm,refined liquids,hot water,fuel water heater,2015,0.0016482,1.7e-5
Wisconsin,comm,refined liquids,other,refined liquids,2015,0.6524501,0.0067247
Wisconsin,resid,biomass,heating,wood furnace,2015,1,0.0153478
Wisconsin,resid,electricity,clothes dryers,clothes dryer,2015,0.0501539,0.0040707
Wisconsin,resid,electricity,clothes washers,clothes washer,2015,0.0087958,7.139e-4
Wisconsin,resid,electricity,computers,electricity,2015,0.028808,0.0023382
Wisconsin,resid,electricity,cooking,electric oven,2015,0.0138334,0.0011228
Wisconsin,resid,electricity,cooling,air conditioning,2015,0.0552195,0.0044819
Wisconsin,resid,electricity,dishwashers,dishwasher,2015,0.0061248,4.971e-4
Wisconsin,resid,electricity,freezers,freezer,2015,0.0217755,0.0017674
Wisconsin,resid,electricity,furnace fans,electricity,2015,0.0304004,0.0024674
Wisconsin,resid,electricity,heating,electric furnace,2015,0.1009319,0.0081921
Wisconsin,resid,electricity,heating,electric heat pump,2015,0.0197034,0.0015992
Wisconsin,resid,electricity,hot water,electric resistance water heater,2015,0.1156586,0.0093874
Wisconsin,resid,electricity,lighting,lighting,2015,0.1106381,0.0089799
Wisconsin,resid,electricity,other,electricity,2015,0.362736,0.0294413
Wisconsin,resid,electricity,refrigerators,refrigerator,2015,0.0752208,0.0061052
Wisconsin,resid,gas,clothes dryers,clothes dryer,2015,0.0059122,7.801e-4
Wisconsin,resid,gas,cooking,gas oven,2015,0.0132169,0.0017438
Wisconsin,resid,gas,cooling,air conditioning,2015,0.0025791,3.403e-4
Wisconsin,resid,gas,heating,gas furnace,2015,0.7724695,0.101919
Wisconsin,resid,gas,hot water,gas water heater,2015,0.1864542,0.0246006
Wisconsin,resid,gas,other,gas,2015,0.0193681,0.0025554
Wisconsin,resid,refined liquids,cooking,lpg oven,2015,0.0123097,3.479e-4
Wisconsin,resid,refined liquids,heating,fuel furnace,2015,0.857191,0.0242265
Wisconsin,resid,refined liquids,hot water,fuel water heater,2015,0.0845414,0.0023894
Wisconsin,resid,refined liquids,other,refined liquids,2015,0.0459578,0.0012989
Wyoming,comm,electricity,cooking,electric range,2015,0.0177735,1.519e-4
Wyoming,comm,electricity,cooling,air conditioning,2015,0.0461994,3.949e-4
Wyoming,comm,electricity,heating,electric furnace,2015,0.0151154,1.292e-4
Wyoming,comm,electricity,heating,electric heat pump,2015,0.0060206,5.15e-5
Wyoming,comm,electricity,hot water,electric heat pump water heater,2015,8.9e-6,1e-7
Wyoming,comm,electricity,hot water,electric resistance water heater,2015,0.0022886,1.96e-5
Wyoming,comm,electricity,lighting,lighting,2015,0.0795535,6.8e-4
Wyoming,comm,electricity,office,office equipment,2015,0.1077883,9.213e-4
Wyoming,comm,electricity,other,electricity,2015,0.5759526,0.0049229
Wyoming,comm,electricity,refrigeration,refrigeration,2015,0.0747533,6.389e-4
Wyoming,comm,electricity,ventilation,ventilation,2015,0.0745459,6.372e-4
Wyoming,comm,gas,cooking,gas range,2015,0.0579636,3.81e-4
Wyoming,comm,gas,cooling,gas cooling,2015,0.0021264,1.4e-5
Wyoming,comm,gas,heating,gas furnace,2015,0.4825459,0.0031717
Wyoming,comm,gas,hot water,gas water heater,2015,0.1989781,0.0013079
Wyoming,comm,gas,other,gas,2015,0.258386,0.0016983
Wyoming,comm,refined liquids,heating,fuel furnace,2015,0.0304911,1.79e-5
Wyoming,comm,refined liquids,hot water,fuel water heater,2015,2.86e-5,0
Wyoming,comm,refined liquids,other,refined liquids,2015,0.9694803,5.681e-4
Wyoming,resid,biomass,heating,wood furnace,2015,1,9.297e-4
Wyoming,resid,electricity,clothes dryers,clothes dryer,2015,0.0458561,3.208e-4
Wyoming,resid,electricity,clothes washers,clothes washer,2015,0.0084985,5.95e-5
Wyoming,resid,electricity,computers,electricity,2015,0.0305056,2.134e-4
Wyoming,resid,electricity,cooking,electric oven,2015,0.0129975,9.09e-5
Wyoming,resid,electricity,cooling,air conditioning,2015,0.089763,6.28e-4
Wyoming,resid,electricity,dishwashers,dishwasher,2015,0.0063055,4.41e-5
Wyoming,resid,electricity,freezers,freezer,2015,0.0190599,1.333e-4
Wyoming,resid,electricity,furnace fans,electricity,2015,0.0179522,1.256e-4
Wyoming,resid,electricity,heating,electric furnace,2015,0.0846039,5.919e-4
Wyoming,resid,electricity,heating,electric heat pump,2015,0.0214819,1.503e-4
Wyoming,resid,electricity,hot water,electric resistance water heater,2015,0.0806318,5.641e-4
Wyoming,resid,electricity,lighting,lighting,2015,0.1055724,7.386e-4
Wyoming,resid,electricity,other,electricity,2015,0.4021237,0.0028134
Wyoming,resid,electricity,refrigerators,refrigerator,2015,0.074648,5.223e-4
Wyoming,resid,gas,clothes dryers,clothes dryer,2015,0.0070932,7.75e-5
Wyoming,resid,gas,cooking,gas oven,2015,0.017768,1.941e-4
Wyoming,resid,gas,cooling,air conditioning,2015,0.0177388,1.938e-4
Wyoming,resid,gas,heating,gas furnace,2015,0.6085966,0.0066491
Wyoming,resid,gas,hot water,gas water heater,2015,0.2900849,0.0031693
Wyoming,resid,gas,other,gas,2015,0.0587184,6.415e-4
Wyoming,resid,refined liquids,cooking,lpg oven,2015,0.032651,2.92e-5
Wyoming,resid,refined liquids,heating,fuel furnace,2015,0.5465099,4.88e-4
Wyoming,resid,refined liquids,hot water,fuel water heater,2015,0.2451215,2.189e-4
Wyoming,resid,refined liquids,other,refined liquids,2015,0.1757176,1.569e-4
