# File: Rt_Nfert_bilateral_trade.csv
# Title: Nitrogenous fertilizer bilateral trade data (~2021)
# Source: Chatham House (2025) - https://resourcetrade.earth/
# Units: Value (1000 USD) Weight (1000 kg)
# Column types: icccicccciinnnnnnnnnnn
# ----------
Exporter M.49,Exporter ISO3,Exporter,Exporter region,Importer M.49,Importer ISO3,Importer,Importer region,Resource,HS 1996,Year,Value (1000USD),Weight (1000kg),Quarantine code (value),Quarantine code (weight),"Export value, where quarantined","Import value, where quarantined","Export weight, where quarantined","Import weight, where quarantined",Embodied CO2 (1000kg),Embodied land (ha),Embodied blue water (m_)
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),"Sodium nitrate, in packs > 10 kg",310250,2021,37.501766,3.12,,,,,,,6.5278816,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),"Urea, including aqueous solution in packs > 10 kg",310210,2021,22.501852,38.39357,,,,,,,54.260166,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2021,23071.646,68982.89,,,,,,,97490.88,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Ammonium sulphate, in packs > 10 kg",310221,2021,26.314674,124.48223,,,,,,,175.92598,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2021,390.89734,1100.66,,,,,,,1555.5208,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2021,10.498761,5.675,,,,,,,8.020261,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Sodium nitrate, in packs > 10 kg",310250,2021,,,,,2.660993,,0.03,,,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),699,IND,India,Central and Southern Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2021,9.6354,2.07,,,,,,,2.9254518,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Ammonium nitrate, including solution, in pack > 10 kg",310230,2021,0.171197,0.52424,,,,,,,0.74088836,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Ammonium sulphate, in packs > 10 kg",310221,2021,139.26245,548.5284,,,,,,,775.2142,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Sodium nitrate, in packs > 10 kg",310250,2021,0.278381,0.120348,,,,,,,0.2518005,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Urea, including aqueous solution in packs > 10 kg",310210,2021,2.12284,0.44,,,,,,,0.6218352,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),710,ZAF,South Africa,Sub-Saharan Africa,"Urea, including aqueous solution in packs > 10 kg",310210,2021,349.52097,1100,,,,,,,1554.5879,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Ammonium nitrate, including solution, in pack > 10 kg",310230,2021,0.7605314,1.8098576,,,,,,,2.5578027,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Ammonium sulphate, in packs > 10 kg",310221,2021,722.32086,4546.6533,,,,,,,6425.6113,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2021,23.999264,13.691557,,,,,,,19.349754,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Sodium nitrate, in packs > 10 kg",310250,2021,0.052848,0.022847,,,,,,,0.04780209,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Urea, including aqueous solution in packs > 10 kg",310210,2021,62.557293,107.630615,,,,,,,152.11023,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),842,USA,United States,Northern America,"Ammonium sulphate, in packs > 10 kg",310221,2021,0.029029,0.142459,,,,,,,0.20133187,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),858,URY,Uruguay,Latin America and the Caribbean,"Urea, including aqueous solution in packs > 10 kg",310210,2021,70.16775,274.81,,,,,,,388.37848,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),894,ZMB,Zambia,Sub-Saharan Africa,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2021,53.54267,72.4,,,,,,,102.32015,,
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),894,ZMB,Zambia,Sub-Saharan Africa,"Urea, including aqueous solution in packs > 10 kg",310210,2021,5716.714,8316.6,,,,,,,11753.532,,
703,SVK,Slovakia,Europe,12,DZA,Algeria,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,37.957283,120,,,,,,,169.59142,,
703,SVK,Slovakia,Europe,31,AZE,Azerbaijan,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,197.82303,558.0705,,,,,,,788.6997,,
703,SVK,Slovakia,Europe,32,ARG,Argentina,Latin America and the Caribbean,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,20.153503,59.568504,,,,,,,84.18589,,
703,SVK,Slovakia,Europe,36,AUS,Australia,Australia and New Zealand,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,28.88465,96,,,,,,,135.67313,,
703,SVK,Slovakia,Europe,36,AUS,Australia,Australia and New Zealand,"Urea, including aqueous solution in packs > 10 kg",310210,2017,12.819567,30,,,,,,,42.397854,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,586.06146,3473.56,,,,,,,4909.05,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,16604.629,92461.86,,,,,,,130672.81,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,74.62382,391.34,,,,,,,553.06586,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,1963.1775,9443.207,,,,,,,13345.724,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,54.089127,168,,,,,,,237.42798,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,57.088127,267.845,,,,,,,378.5351,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,766.7445,4145.4697,,,,,,,5858.634,,
703,SVK,Slovakia,Europe,40,AUT,Austria,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,2544.9744,17172.914,,,,,,,24269.822,,
703,SVK,Slovakia,Europe,51,ARM,Armenia,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,7.61518,24,,,,,,,33.91828,,
703,SVK,Slovakia,Europe,56,BEL,Belgium,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,371.98135,1176,,,,,,,1661.9958,,
703,SVK,Slovakia,Europe,70,BIH,Bosnia Herzegovina,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,8.61338,24.000002,,,,,,,33.918285,,
703,SVK,Slovakia,Europe,70,BIH,Bosnia Herzegovina,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,0.08187033,0.059999995,,,,,,,0.0847957,,
703,SVK,Slovakia,Europe,70,BIH,Bosnia Herzegovina,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,299.5448,788.8098,,,,,,,1114.7948,,
703,SVK,Slovakia,Europe,76,BRA,Brazil,Latin America and the Caribbean,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,1062.8999,3496.0083,,,,,,,4940.775,,
703,SVK,Slovakia,Europe,76,BRA,Brazil,Latin America and the Caribbean,"Urea, including aqueous solution in packs > 10 kg",310210,2017,101.50169,304.00003,,,,,,,429.63162,,
703,SVK,Slovakia,Europe,100,BGR,Bulgaria,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,357.92136,2018.05,,,,,,,2852.033,,
703,SVK,Slovakia,Europe,100,BGR,Bulgaria,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,468.62262,2065.55,,,,,,,2919.1628,,
703,SVK,Slovakia,Europe,100,BGR,Bulgaria,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,167.85759,430.6985,,,,,,,608.6897,,
703,SVK,Slovakia,Europe,100,BGR,Bulgaria,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,0.2474,0.345,,,,,,,0.48757532,,
703,SVK,Slovakia,Europe,100,BGR,Bulgaria,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,740.9204,2222.5352,,,,,,,3141.024,,
703,SVK,Slovakia,Europe,124,CAN,Canada,Northern America,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,328.82288,787.4263,,,,,,,1112.8395,,
703,SVK,Slovakia,Europe,144,LKA,Sri Lanka,Central and Southern Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.369406,1.113,,,,,,,1.5729604,,
703,SVK,Slovakia,Europe,156,CHN,China,China,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,113.148254,325.81973,,,,,,,460.46857,,
703,SVK,Slovakia,Europe,191,HRV,Croatia,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,1315.1123,6475.0513,,,,,,,9150.942,,
703,SVK,Slovakia,Europe,191,HRV,Croatia,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,37.59591,111.334595,,,,,,,157.34492,,
703,SVK,Slovakia,Europe,191,HRV,Croatia,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,48.84588,211.15999,,,,,,,298.42435,,
703,SVK,Slovakia,Europe,191,HRV,Croatia,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,108.95763,342.59058,,,,,,,484.17017,,
703,SVK,Slovakia,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.857428,2.104,,,,,,,2.9735029,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,50.97431,185.1323,,,,,,,261.64038,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,25338.844,145877.17,,,,,,,206162.62,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,12.121861,43.82439,,,,,,,61.935337,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,5233.4917,26602.363,,,,,,,37596.1,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,17.623024,48,,,,,,,67.83656,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,165.55804,186.0486,,,,,,,262.93536,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,30.410358,119.7105,,,,,,,250.46667,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,14941.179,88891.984,,,,,,,125627.64,,
703,SVK,Slovakia,Europe,203,CZE,Czech Republic,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,18381.271,81804.234,,,,,,,115610.8,,
703,SVK,Slovakia,Europe,208,DNK,Denmark,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,1.835597,6.062,,,,,,,8.567193,,
703,SVK,Slovakia,Europe,208,DNK,Denmark,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,36.219406,111.87176,,,,,,,158.10408,,
703,SVK,Slovakia,Europe,218,ECU,Ecuador,Latin America and the Caribbean,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,390.9216,1200,,,,,,,1695.9142,,
703,SVK,Slovakia,Europe,231,ETH,Ethiopia,Sub-Saharan Africa,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,92.059975,267.88092,,,,,,,378.58588,,
703,SVK,Slovakia,Europe,233,EST,Estonia,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,8.266158,24,,,,,,,33.91828,,
703,SVK,Slovakia,Europe,246,FIN,Finland,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,239.13087,720,,,,,,,1017.54846,,
703,SVK,Slovakia,Europe,251,FRA,France,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,222.01239,588.3558,,,,,,,831.50073,,
703,SVK,Slovakia,Europe,251,FRA,France,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1.215649,5.983,,,,,,,8.455544,,
703,SVK,Slovakia,Europe,251,FRA,France,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,10461.095,32465.217,,,,,,,45881.85,,
703,SVK,Slovakia,Europe,266,GAB,Gabon,Sub-Saharan Africa,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,9.010579,23.999998,,,,,,,33.91828,,
703,SVK,Slovakia,Europe,268,GEO,Georgia,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,8.990001,24,,,,,,,33.91828,,
703,SVK,Slovakia,Europe,276,DEU,Germany,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,25366.496,146269.58,,,,,,,206717.2,,
703,SVK,Slovakia,Europe,276,DEU,Germany,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,16241.967,84882.14,,,,,,,119960.69,,
703,SVK,Slovakia,Europe,276,DEU,Germany,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,1.782956,5.034788,,,,,,,7.1154737,,
703,SVK,Slovakia,Europe,276,DEU,Germany,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,98.88798,765.8239,,,,,,,1082.3097,,
703,SVK,Slovakia,Europe,300,GRC,Greece,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,594.2877,1728.5862,,,,,,,2442.9448,,
703,SVK,Slovakia,Europe,300,GRC,Greece,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,35.79959,81.25,,,,,,,114.82752,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,4432.69,25061.266,,,,,,,35418.13,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,22324.05,137134.94,,,,,,,193807.56,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,153.39233,1639.1011,,,,,,,2316.479,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,4702.7197,23624.127,,,,,,,33387.074,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,795.379,2609.625,,,,,,,3688.0833,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,48.06761,83.58029,,,,,,,118.120834,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,13435.522,84130.766,,,,,,,118898.8,,
703,SVK,Slovakia,Europe,348,HUN,Hungary,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,8551.368,48837.086,,,,,,,69019.586,,
703,SVK,Slovakia,Europe,364,IRN,Iran,Central and Southern Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,101.94241,312,,,,,,,440.93768,,
703,SVK,Slovakia,Europe,368,IRQ,Iraq,Northern Africa and Western Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,1.45277,4.36,,,,,,,6.1618214,,
703,SVK,Slovakia,Europe,372,IRL,Ireland,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,30.908072,96,,,,,,,135.67313,,
703,SVK,Slovakia,Europe,372,IRL,Ireland,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,981.4601,2427.86,,,,,,,3431.202,,
703,SVK,Slovakia,Europe,376,ISR,Israel,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,65.04715,176.46404,,,,,,,249.38988,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,2230.7812,10752.827,,,,,,,15196.56,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,151.9998,554.3681,,,,,,,783.4672,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,3396.4912,10643.994,,,,,,,15042.75,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,3.915474,23.9,,,,,,,33.776955,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,157.99983,651.0888,,,,,,,920.15894,,
703,SVK,Slovakia,Europe,381,ITA,Italy,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,2304.9465,7261.1636,,,,,,,10261.925,,
