# File: OTAQ_trn_data_EMF37.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnn
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095
Canada,Freight,Truck,Truck (4.5-15t),FCEV,Hydrogen,intensity,MJ/vkm,4.424365808,4.370012056,4.315658303,4.26130455,4.420638629,4.471426381,4.510300341,4.54091944,4.562484507,4.576057519,4.407434211,4.245042857,4.088574436
Canada,Freight,Truck,Truck (>15t),FCEV,Hydrogen,intensity,MJ/vkm,8.72415443,8.670094517,8.616034604,8.561974684,8.405764838,8.359866401,8.312686583,8.265497218,8.217578984,8.169090909,8.017309091,7.868290909,7.722036364
China,Freight,Truck,Truck (0-6t),FCEV,Hydrogen,intensity,MJ/vkm,0.688031676,0.679587859,0.671144043,0.662700227,0.682781784,0.681042194,0.67664324,0.670945712,0.664050398,0.656164048,0.632013347,0.60870267,0.58628452
China,Freight,Truck,Truck (6-14t),FCEV,Hydrogen,intensity,MJ/vkm,3.021861023,3.003144942,2.984428862,2.965712781,3.095560748,3.150782888,3.198509881,3.240077515,3.275915493,3.306695865,3.245200376,3.184889474,3.125711654
China,Freight,Truck,Truck (>14t),FCEV,Hydrogen,intensity,MJ/vkm,6.409367089,6.369648101,6.329929114,6.290210127,6.175448351,6.141728863,6.107067979,6.072408511,6.037213575,6.0016,5.890036364,5.780581818,5.673090909
Eastern Europe,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,intensity,MJ/vkm,1.924592541,1.900940132,1.877287722,1.853635312,2.068736021,2.017618756,1.953898678,1.893318308,1.833836322,1.775444143,1.710023661,1.646979945,1.586312995
Eastern Europe,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,intensity,MJ/vkm,2.464338342,2.449062936,2.433787529,2.418512122,2.5244081,2.569447683,2.608375298,2.642284285,2.671521127,2.696633835,2.646469173,2.597283083,2.54902406
Eastern Europe,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,intensity,MJ/vkm,7.830073418,7.781568774,7.733064137,7.684559494,7.544356046,7.503159498,7.46081288,7.41845761,7.375448165,7.331927273,7.195636364,7.061890909,6.930690909
Eastern Europe,Freight,Truck,Truck (>32t),FCEV,Hydrogen,intensity,MJ/vkm,9.946779747,9.885157808,9.82353587,9.761913924,9.583804393,9.531466143,9.477666905,9.423869722,9.369241528,9.313963636,9.140872727,8.970981818,8.804218182
Former Soviet Union,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,intensity,MJ/vkm,1.922693443,1.899079399,1.875465355,1.851851311,2.066741913,2.015670833,1.95200921,1.891485254,1.832058703,1.773720988,1.708359925,1.645435048,1.584768097
Former Soviet Union,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,intensity,MJ/vkm,2.23120301,2.217380991,2.203558973,2.189736955,2.285607477,2.326377807,2.361613969,2.392302556,2.418760563,2.441484211,2.396109398,2.35161015,2.307883459
Former Soviet Union,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,intensity,MJ/vkm,8.653526582,8.599907175,8.546287769,8.492668354,8.337709888,8.292169891,8.245358855,8.198570213,8.151058622,8.102981818,7.952363636,7.804581818,7.659490909
Former Soviet Union,Freight,Truck,Truck (>32t),FCEV,Hydrogen,intensity,MJ/vkm,10.38647848,10.32211561,10.25775275,10.19338987,10.00741319,9.952766864,9.896594991,9.840425532,9.783388336,9.725672727,9.544945455,9.367490909,9.193381818
India,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,intensity,MJ/vkm,1.726453256,1.705237063,1.684020872,1.662804679,1.85577822,1.809940335,1.752796319,1.698437884,1.645065292,1.592670844,1.533964726,1.477457116,1.423029176
India,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,intensity,MJ/vkm,2.677312851,2.644422956,2.611533062,2.578643167,2.656815058,2.650078985,2.632995306,2.610825136,2.583994069,2.553306621,2.45922389,2.368553758,2.281296225
India,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,intensity,MJ/vkm,3.49725244,3.475585091,3.453917743,3.432250394,3.582523364,3.646431016,3.701664395,3.749775775,3.791256338,3.826883835,3.755757143,3.685969549,3.617469549
India,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,intensity,MJ/vkm,7.424,7.377991559,7.331983121,7.285974684,7.153046154,7.113989218,7.07384186,7.033706056,6.992950025,6.951709091,6.822472727,6.695636364,6.5712
Japan,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,intensity,MJ/vkm,1.835392456,1.81285265,1.790312844,1.767773037,1.97291043,1.924161325,1.863393169,1.805620057,1.748894409,1.693208043,1.630758518,1.570685759,1.512811509
Japan,Freight,Truck,Truck (1-6t),FCEV,Hydrogen,intensity,MJ/vkm,4.674955864,4.646000951,4.617046039,4.588091127,4.756315172,4.774049636,4.77363045,4.762580316,4.743207138,4.716841928,4.629216884,4.543166886,4.458691934
Korea,Freight,Truck,Truck,FCEV,Hydrogen,intensity,MJ/vkm,0.747449911,0.738268285,0.729086659,0.719905034,0.741718362,0.739826888,0.735046478,0.728861676,0.721375722,0.712813193,0.686562431,0.661256696,0.636895989
Latin America,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,intensity,MJ/vkm,4.725935594,4.667869216,4.609802839,4.551736461,5.079948491,4.95444249,4.797988631,4.649201839,4.50311323,4.35970173,4.199091773,4.044304892,3.895281669
Latin America,Freight,Truck,Truck (6-15t),FCEV,Hydrogen,intensity,MJ/vkm,4.865899212,4.806132331,4.746365451,4.686598566,4.86182243,4.917666043,4.960406303,4.994086079,5.017808451,5.032741353,4.847276316,4.668661278,4.496638722
Latin America,Freight,Truck,Truck (>15t),FCEV,Hydrogen,intensity,MJ/vkm,10.00984557,9.947832065,9.885818568,9.823805063,9.644558242,9.591880079,9.537731664,9.483602619,9.428637305,9.373018182,9.198763636,9.027781818,8.86
Middle East,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,intensity,MJ/vkm,1.726453256,1.705237063,1.684020872,1.662804679,1.85577822,1.809940335,1.752796319,1.698437884,1.645065292,1.592670844,1.533964726,1.477457116,1.423029176
Middle East,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,intensity,MJ/vkm,2.677312851,2.644422956,2.611533062,2.578643167,2.656815058,2.650078985,2.632995306,2.610825136,2.583994069,2.553306621,2.45922389,2.368553758,2.281296225
Middle East,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,intensity,MJ/vkm,3.49725244,3.475585091,3.453917743,3.432250394,3.582523364,3.646431016,3.701664395,3.749775775,3.791256338,3.826883835,3.755757143,3.685969549,3.617469549
Middle East,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,intensity,MJ/vkm,7.424,7.377991559,7.331983121,7.285974684,7.153046154,7.113989218,7.07384186,7.033706056,6.992950025,6.951709091,6.822472727,6.695636364,6.5712
Southeast Asia,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,intensity,MJ/vkm,1.726453256,1.705237063,1.684020872,1.662804679,1.85577822,1.809940335,1.752796319,1.698437884,1.645065292,1.592670844,1.533964726,1.477457116,1.423029176
Southeast Asia,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,intensity,MJ/vkm,2.677312851,2.644422956,2.611533062,2.578643167,2.656815058,2.650078985,2.632995306,2.610825136,2.583994069,2.553306621,2.45922389,2.368553758,2.281296225
Southeast Asia,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,intensity,MJ/vkm,3.49725244,3.475585091,3.453917743,3.432250394,3.582523364,3.646431016,3.701664395,3.749775775,3.791256338,3.826883835,3.755757143,3.685969549,3.617469549
Southeast Asia,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,intensity,MJ/vkm,7.424,7.377991559,7.331983121,7.285974684,7.153046154,7.113989218,7.07384186,7.033706056,6.992950025,6.951709091,6.822472727,6.695636364,6.5712
Western Europe,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,intensity,MJ/vkm,1.922693443,1.899079399,1.875465355,1.851851311,2.066741913,2.015670833,1.95200921,1.891485254,1.832058703,1.773720988,1.708359925,1.645435048,1.584768097
Western Europe,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,intensity,MJ/vkm,2.23120301,2.217380991,2.203558973,2.189736955,2.285607477,2.326377807,2.361613969,2.392302556,2.418760563,2.441484211,2.396109398,2.35161015,2.307883459
Western Europe,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,intensity,MJ/vkm,8.653526582,8.599907175,8.546287769,8.492668354,8.337709888,8.292169891,8.245358855,8.198570213,8.151058622,8.102981818,7.952363636,7.804581818,7.659490909
Western Europe,Freight,Truck,Truck (>32t),FCEV,Hydrogen,intensity,MJ/vkm,10.38647848,10.32211561,10.25775275,10.19338987,10.00741319,9.952766864,9.896594991,9.840425532,9.783388336,9.725672727,9.544945455,9.367490909,9.193381818
Africa,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Africa,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125
Africa,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038
Africa,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,load factor,tonnes/veh,6,6,6,6,6,6,6,6,6,6,6,6,6
Australia_NZ,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,load factor,tonnes/veh,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206
Australia_NZ,Freight,Truck,Truck (1-6t),FCEV,Hydrogen,load factor,tonnes/veh,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
Australia_NZ,Freight,Truck,Truck (6-30t),FCEV,Hydrogen,load factor,tonnes/veh,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
Brazil,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Brazil,Freight,Truck,Truck (6-15t),FCEV,Hydrogen,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Brazil,Freight,Truck,Truck (>15t),FCEV,Hydrogen,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Canada,Freight,Truck,Truck (0-4.5t),FCEV,Hydrogen,load factor,tonnes/veh,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
Canada,Freight,Truck,Truck (4.5-15t),FCEV,Hydrogen,load factor,tonnes/veh,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
Canada,Freight,Truck,Truck (>15t),FCEV,Hydrogen,load factor,tonnes/veh,10,10,10,10,10,10,10,10,10,10,10,10,10
China,Freight,Truck,Truck (0-6t),FCEV,Hydrogen,load factor,tonnes/veh,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525
China,Freight,Truck,Truck (6-14t),FCEV,Hydrogen,load factor,tonnes/veh,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
China,Freight,Truck,Truck (>14t),FCEV,Hydrogen,load factor,tonnes/veh,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448,7.448
Eastern Europe,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,load factor,tonnes/veh,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Eastern Europe,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,load factor,tonnes/veh,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141,2.141
Eastern Europe,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,load factor,tonnes/veh,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247,11.247
Eastern Europe,Freight,Truck,Truck (>32t),FCEV,Hydrogen,load factor,tonnes/veh,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597,15.597
Former Soviet Union,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,load factor,tonnes/veh,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679,0.679
Former Soviet Union,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,load factor,tonnes/veh,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906,1.906
Former Soviet Union,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,load factor,tonnes/veh,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566,10.566
Former Soviet Union,Freight,Truck,Truck (>32t),FCEV,Hydrogen,load factor,tonnes/veh,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844,13.844
India,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
India,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125
India,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038
India,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,load factor,tonnes/veh,6,6,6,6,6,6,6,6,6,6,6,6,6
Japan,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,load factor,tonnes/veh,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265
Japan,Freight,Truck,Truck (1-6t),FCEV,Hydrogen,load factor,tonnes/veh,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817
Korea,Freight,Truck,Truck,FCEV,Hydrogen,load factor,tonnes/veh,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
Latin America,Freight,Truck,Truck (0-1t),FCEV,Hydrogen,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Latin America,Freight,Truck,Truck (6-15t),FCEV,Hydrogen,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Latin America,Freight,Truck,Truck (>15t),FCEV,Hydrogen,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Middle East,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Middle East,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125
Middle East,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038
Middle East,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,load factor,tonnes/veh,6,6,6,6,6,6,6,6,6,6,6,6,6
Southeast Asia,Freight,Truck,Truck (0-2t),FCEV,Hydrogen,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Southeast Asia,Freight,Truck,Truck (2-5t),FCEV,Hydrogen,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125
Southeast Asia,Freight,Truck,Truck (5-9t),FCEV,Hydrogen,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038,3.038
Southeast Asia,Freight,Truck,Truck (9-16t),FCEV,Hydrogen,load factor,tonnes/veh,6,6,6,6,6,6,6,6,6,6,6,6,6
Western Europe,Freight,Truck,Truck (0-3.5t),FCEV,Hydrogen,load factor,tonnes/veh,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799
Western Europe,Freight,Truck,Truck (3.5-16t),FCEV,Hydrogen,load factor,tonnes/veh,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242,2.242
Western Europe,Freight,Truck,Truck (16-32t),FCEV,Hydrogen,load factor,tonnes/veh,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43
Western Europe,Freight,Truck,Truck (>32t),FCEV,Hydrogen,load factor,tonnes/veh,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287,16.287
Africa,Freight,Truck,Truck (0-2t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.289770449,0.283317521,0.276864593,0.270411664,0.263715445,0.257032709,0.250627227,0.244016523,0.237414857,0.230822226,0.223111241,0.215400257,0.207790733
Africa,Freight,Truck,Truck (2-5t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.561046216,0.548588264,0.536130313,0.523672362,0.50904756,0.496189497,0.483352261,0.470572143,0.457812793,0.44507421,0.430292747,0.415402596,0.400621133
Africa,Freight,Truck,Truck (5-9t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.584190582,0.571192649,0.558194716,0.545196782,0.529816056,0.5164395,0.503086492,0.489723164,0.476383446,0.463067337,0.447652043,0.432236748,0.416821454
Africa,Freight,Truck,Truck (9-16t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.618607853,0.604890957,0.591174061,0.577457163,0.557346553,0.542199227,0.527129466,0.51213727,0.497222639,0.482385573,0.466322891,0.450159186,0.434096504
Australia_NZ,Freight,Truck,Truck (0-1t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.041298871,1.041298871,1.041298871,1.041298871,1.040205268,1.039111665,1.039111665,1.038382597,1.037653528,1.03692446,1.03692446,1.03692446,1.03692446
Australia_NZ,Freight,Truck,Truck (1-6t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.352473198,1.352473198,1.352473198,1.352473198,1.346836813,1.345709536,1.344582259,1.343454982,1.342327704,1.341200427,1.341200427,1.341200427,1.341200427
Australia_NZ,Freight,Truck,Truck (6-30t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.427524691,1.427524691,1.427524691,1.427524691,1.41142079,1.407394815,1.403368839,1.399342864,1.395316889,1.391290914,1.391290914,1.391290914,1.391290914
Brazil,Freight,Truck,Truck (0-1t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.41725085,0.407978609,0.398706368,0.389434127,0.379762628,0.370110606,0.36085784,0.35135838,0.341871903,0.33239841,0.321318464,0.310238517,0.299158569
Brazil,Freight,Truck,Truck (6-15t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.467334229,0.456949023,0.446563819,0.436178613,0.423859851,0.413144525,0.402448065,0.391770468,0.381111735,0.370471866,0.358122804,0.345773742,0.333424679
Brazil,Freight,Truck,Truck (>15t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.494923428,0.48392513,0.472926832,0.461928533,0.445843293,0.433728348,0.421675439,0.409684567,0.39775573,0.38588893,0.373025965,0.360163001,0.347300037
Canada,Freight,Truck,Truck (0-4.5t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.209773028,1.209773028,1.209773028,1.209773028,1.20473134,1.203723003,1.202714665,1.201706328,1.20069799,1.199689653,1.199689653,1.199689653,1.199689653
Canada,Freight,Truck,Truck (4.5-15t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.284646144,1.284646144,1.284646144,1.284646144,1.278812474,1.27764574,1.276479006,1.275312272,1.274145538,1.272978804,1.272978804,1.272978804,1.272978804
Canada,Freight,Truck,Truck (>15t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.36325913,1.36325913,1.36325913,1.36325913,1.347880208,1.344035478,1.340190748,1.336346017,1.332501287,1.328656556,1.328656556,1.328656556,1.328656556
China,Freight,Truck,Truck (0-6t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.448815052,0.448815052,0.448815052,0.448815052,0.446944631,0.446570547,0.446196463,0.445822378,0.445448294,0.44507421,0.44507421,0.44507421,0.44507421
China,Freight,Truck,Truck (6-14t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.467311528,0.467311528,0.467311528,0.467311528,0.465189433,0.464765014,0.464340594,0.463916175,0.463491756,0.463067337,0.463067337,0.463067337,0.463067337
China,Freight,Truck,Truck (>14t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.494948475,0.494948475,0.494948475,0.494948475,0.489364963,0.487969085,0.486573207,0.485177329,0.483781451,0.482385573,0.482385573,0.482385573,0.482385573
Eastern Europe,Freight,Truck,Truck (0-3.5t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.531551488,0.531551488,0.531551488,0.531551488,0.530993237,0.530434986,0.530434986,0.530062819,0.529690651,0.529318484,0.529318484,0.529318484,0.529318484
Eastern Europe,Freight,Truck,Truck (16-32t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.59570029,0.59570029,0.59570029,0.59570029,0.588980198,0.587300174,0.585620151,0.583940128,0.582260105,0.580580081,0.580580081,0.580580081,0.580580081
Eastern Europe,Freight,Truck,Truck (3.5-16t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.532812924,0.532812924,0.532812924,0.532812924,0.530393383,0.529909474,0.529425566,0.528941658,0.528457749,0.527973841,0.527973841,0.527973841,0.527973841
Eastern Europe,Freight,Truck,Truck (>32t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.597773373,0.597773373,0.597773373,0.597773373,0.591029894,0.589344024,0.587658154,0.585972284,0.584286414,0.582600544,0.582600544,0.582600544,0.582600544
Former Soviet Union,Freight,Truck,Truck (0-3.5t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.531551488,0.531551488,0.531551488,0.531551488,0.530993237,0.530434986,0.530434986,0.530062819,0.529690651,0.529318484,0.529318484,0.529318484,0.529318484
Former Soviet Union,Freight,Truck,Truck (16-32t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.59570029,0.59570029,0.59570029,0.59570029,0.588980198,0.587300174,0.585620151,0.583940128,0.582260105,0.580580081,0.580580081,0.580580081,0.580580081
Former Soviet Union,Freight,Truck,Truck (3.5-16t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.532812924,0.532812924,0.532812924,0.532812924,0.530393383,0.529909474,0.529425566,0.528941658,0.528457749,0.527973841,0.527973841,0.527973841,0.527973841
Former Soviet Union,Freight,Truck,Truck (>32t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.597773373,0.597773373,0.597773373,0.597773373,0.591029894,0.589344024,0.587658154,0.585972284,0.584286414,0.582600544,0.582600544,0.582600544,0.582600544
India,Freight,Truck,Truck (0-2t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.115948935,0.115948935,0.115948935,0.115948935,0.115827162,0.115705389,0.115705389,0.115624207,0.115543025,0.115461843,0.115461843,0.115461843,0.115461843
India,Freight,Truck,Truck (2-5t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.224462327,0.224462327,0.224462327,0.224462327,0.223526888,0.2233398,0.223152712,0.222965624,0.222778536,0.222591449,0.222591449,0.222591449,0.222591449
India,Freight,Truck,Truck (5-9t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.233655764,0.233655764,0.233655764,0.233655764,0.232594716,0.232382507,0.232170297,0.231958088,0.231745878,0.231533669,0.231533669,0.231533669,0.231533669
India,Freight,Truck,Truck (9-16t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.247422411,0.247422411,0.247422411,0.247422411,0.244631239,0.243933446,0.243235653,0.242537861,0.241840068,0.241142275,0.241142275,0.241142275,0.241142275
Japan,Freight,Truck,Truck (0-1t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.058416112,1.058416112,1.058416112,1.058416112,1.057304533,1.056192953,1.056192953,1.0554519,1.054710847,1.053969794,1.053969794,1.053969794,1.053969794
Japan,Freight,Truck,Truck (1-6t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.354007609,1.354007609,1.354007609,1.354007609,1.348364829,1.347236273,1.346107717,1.344979161,1.343850605,1.342722049,1.342722049,1.342722049,1.342722049
Korea,Freight,Truck,Truck,Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.21152664,1.21152664,1.21152664,1.21152664,1.206477644,1.205467845,1.204458046,1.203448247,1.202438448,1.201428649,1.201428649,1.201428649,1.201428649
Latin America,Freight,Truck,Truck (0-1t),Hybrid Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.417232767,0.407960927,0.398689088,0.389417249,0.37974617,0.370094566,0.360842202,0.351343153,0.341857087,0.332384005,0.32132483,0.310265655,0.299206481
