UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2050,2065,2080,2095
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.000133333,0.000166667,0.0002,0.0002,0.0002,0.0002,0.0002
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.000133333,0.000166667,0.0002,0.0002,0.0002,0.0002,0.0002
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.000133333,0.000166667,0.0002,0.0002,0.0002,0.0002,0.0002
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.000133333,0.000166667,0.0002,0.0002,0.0002,0.0002,0.0002
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.002,0.002,0.002,0.002
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,6.67E-05,0.00003335,0,0,0,0,0,0,0,0
USA,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Africa,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
Africa,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
China,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,310,310,310,310,310,310,310,310,310,310,310
China,Passenger,LDV_3W,Three-Wheeler,NG,NG,Operating costs (total non-fuel),2005$/veh/yr,310,310,310,310,310,310,310,310,310,310,310
India,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
India,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233,111.8233
Africa,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632
Africa,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761,-0.1761
Africa,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-6.526666667,-13.05333333,-19.58,-16.31676667,-13.05353333,-9.7903,-9.7905,-9.7908,-9.791,-9.7912
Africa,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-7.8026,-7.806066667,-7.809533334,-7.813,-7.816466667,-7.819933333,-7.8234,-7.8338,-7.8442,-7.8545,-7.8647
Africa,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-8.1821,-8.1824,-8.1827,-8.183,-8.1833,-8.1836,-8.1839,-8.1849,-8.1858,-8.1867,-8.1876
Africa,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,-6.0632,-6.0712,-6.0792,-6.0872,-6.0952
Africa,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,-6.3426,-6.3433,-6.344,-6.3447,-6.3454
Africa,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Africa,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Africa,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Africa,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Australia_NZ,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632,-0.1632
Australia_NZ,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922,-0.2922
Australia_NZ,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-5.955733333,-11.91146667,-17.8672,-17.86736667,-17.86753333,-17.8677,-8.9341,-8.9343,-8.9345,-8.9347
Australia_NZ,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-4.5085,-4.5085,-4.5085,-4.5085,-4.5085,-4.5085,-4.5085,-4.5086,-4.5086,-4.5086,-4.5087
Australia_NZ,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-3.569,-3.569033333,-3.569066667,-3.5691,-3.569133333,-3.569166667,-3.5692,-3.5693,-3.5693,-3.5694,-3.5695
Australia_NZ,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,-3.4941,-3.4941,-3.4942,-3.4942,-3.4942
Australia_NZ,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,-2.7661,-2.7662,-2.7662,-2.7663,-2.7664
Australia_NZ,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Canada,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307,-0.6307
Canada,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731,-0.7731
Canada,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-5.6318,-11.2636,-16.8954,-16.8955,-16.8956,-16.8957,-9.6703,-9.6705,-9.6706,-9.6708
Canada,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-3.8676,-3.8677,-3.8678,-3.8679,-3.868,-3.8681,-3.8682,-3.8686,-3.8689,-3.8692,-3.8695
Canada,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-3.1307,-3.130733333,-3.130766667,-3.1308,-3.1308,-3.1308,-3.1308,-3.1309,-3.131,-3.131,-3.1311
Canada,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,-2.9979,-2.9981,-2.9984,-2.9986,-2.9989
Canada,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,-2.4264,-2.4264,-2.4265,-2.4265,-2.4266
Canada,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Canada,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Canada,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Canada,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
China,Passenger,Bus,Heavy Bus,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.1632,-0.151033333,-0.138866667,-0.1267,-0.1267,-0.1267,-0.1267,-0.1267,-0.1267,-0.1267,-0.1267
China,Passenger,Bus,Heavy Bus,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.1761,-0.162966667,-0.149833334,-0.1367,-0.1367,-0.1367,-0.1367,-0.1367,-0.1367,-0.1367,-0.1367
China,Passenger,Bus,Light Bus,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088,-0.1088
China,Passenger,Bus,Light Bus,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174,-0.1174
China,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,19.71216667,39.42433334,59.1365,59.1369,59.1373,59.1377,49.2825,49.2835,49.2846,49.2856
China,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-16.6026,-16.6043,-16.606,-16.6077,-16.60943333,-16.61116667,-16.6129,-16.6181,-16.6232,-16.6283,-16.6334
China,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-14.2257,-14.2258,-14.2259,-14.226,-14.2261,-14.2262,-14.2263,-14.2266,-14.2269,-14.2272,-14.2275
China,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,-12.875,-12.879,-12.883,-12.8869,-12.8909
China,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,-11.0254,-11.0256,-11.0258,-11.0261,-11.0263
China,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
China,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
China,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
China,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Eastern Europe,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151,-1.8151
Eastern Europe,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668,-2.0668
Eastern Europe,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-1.637233333,-3.274466667,-4.9117,-4.9119,-4.9121,-4.9123,-2.4564,-2.4567,-2.457,-2.4573
Eastern Europe,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-2.4131,-2.413633333,-2.414166667,-2.4147,-2.4152,-2.4157,-2.4162,-2.4177,-2.4192,-2.4207,-2.4222
Eastern Europe,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-4.9111,-4.9113,-4.9115,-4.9117,-4.9119,-4.9121,-4.9123,-4.9129,-4.9134,-4.914,-4.9146
Eastern Europe,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,-1.8725,-1.8737,-1.8749,-1.8761,-1.8772
Eastern Europe,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,-3.807,-3.8075,-3.8079,-3.8083,-3.8088
Eastern Europe,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,,,,,0,0,0,0,0
Former Soviet Union,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813,-1.7813
Former Soviet Union,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284,-2.0284
Former Soviet Union,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-8.6277,-17.2554,-25.8831,-25.8833,-25.8835,-25.8837,-18.1882,-18.1886,-18.189,-18.1894
